"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Pub.nlogo"
"Mixed Group_Set DD by Olf_Lower Range"
"07/09/2024 11:55:26:676 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pen","N-Birds","see-wind-arrows","Length-Odor-Trails","Olfaction-Threshold","Detection-Distance","communicate","weight-flock-crosswind","Seed","Mixed-Group","Number-Of-Low-Olf","[step]","(count turtles with [did-find-food = 1])","(count turtles with [ever-find-odor = 1])","(count turtles with [ever-find-odor = 0 and did-find-food = 1])","(count turtles with [ever-find-odor = 1 and did-find-food = 0])","(count turtles with [did-find-food = 1 and dd = 50])","(count turtles with [did-find-food = 1 and dd = 10])"
"683","false","50","false","200","40","50","true","0","214","true","48","500","23","2","21","0","21","2"
"652","false","50","false","200","40","50","true","0","209","true","46","500","8","1","7","0","7","1"
"701","false","50","false","200","40","50","true","0","217","true","48","500","42","2","40","0","40","2"
"688","false","50","false","200","40","50","true","0","215","true","46","500","49","4","46","1","46","3"
"684","false","50","false","200","40","50","true","0","214","true","49","500","23","1","22","0","22","1"
"691","false","50","false","200","40","50","true","0","216","true","30","500","19","15","15","11","15","4"
"689","false","50","false","200","40","50","true","0","215","true","48","500","46","2","45","1","45","1"
"717","false","50","false","200","40","50","true","0","220","true","44","500","47","5","44","2","44","3"
"703","false","50","false","200","40","50","true","0","218","true","30","500","43","14","30","1","30","13"
"676","false","50","false","200","40","50","true","0","213","true","46","500","0","0","0","0","0","0"
"690","false","50","false","200","40","50","true","0","215","true","49","500","0","1","0","1","0","0"
"699","false","50","false","200","40","50","true","0","217","true","44","500","47","4","44","1","44","3"
"693","false","50","false","200","40","50","true","0","216","true","44","500","42","3","39","0","39","3"
"697","false","50","false","200","40","50","true","0","217","true","30","500","37","16","29","8","29","8"
"715","false","50","false","200","40","50","true","0","220","true","30","500","48","20","30","2","30","18"
"698","false","50","false","200","40","50","true","0","217","true","42","500","33","6","29","2","29","4"
"709","false","50","false","200","40","50","true","0","219","true","30","500","38","20","27","9","27","11"
"711","false","50","false","200","40","50","true","0","219","true","44","500","47","6","43","2","43","4"
"678","false","50","false","200","40","50","true","0","213","true","49","500","0","0","0","0","0","0"
"712","false","50","false","200","40","50","true","0","219","true","46","500","38","4","34","0","34","4"
"713","false","50","false","200","40","50","true","0","219","true","48","500","48","2","46","0","46","2"
"710","false","50","false","200","40","50","true","0","219","true","42","500","48","8","42","2","42","6"
"722","false","50","false","200","40","50","true","0","221","true","42","500","38","3","35","0","35","3"
"700","false","50","false","200","40","50","true","0","217","true","46","500","31","3","30","2","30","1"
"675","false","50","false","200","40","50","true","0","213","true","44","500","6","1","5","0","5","1"
"721","false","50","false","200","40","50","true","0","221","true","30","500","37","9","28","0","28","9"
"719","false","50","false","200","40","50","true","0","220","true","48","500","45","2","43","0","43","2"
"716","false","50","false","200","40","50","true","0","220","true","42","500","45","6","41","2","41","4"
"694","false","50","false","200","40","50","true","0","216","true","46","500","23","2","22","1","22","1"
"714","false","50","false","200","40","50","true","0","219","true","49","500","38","1","37","0","37","1"
"695","false","50","false","200","40","50","true","0","216","true","48","500","0","0","0","0","0","0"
"737","false","50","false","200","40","50","true","0","223","true","48","500","0","1","0","1","0","0"
"718","false","50","false","200","40","50","true","0","220","true","46","500","26","4","23","1","23","3"
"707","false","50","false","200","40","50","true","0","218","true","48","500","0","1","0","1","0","0"
"708","false","50","false","200","40","50","true","0","218","true","49","500","0","0","0","0","0","0"
"696","false","50","false","200","40","50","true","0","216","true","49","500","0","0","0","0","0","0"
"704","false","50","false","200","40","50","true","0","218","true","42","500","8","2","7","1","7","1"
"739","false","50","false","200","40","50","true","0","224","true","30","500","45","17","30","2","30","15"
"746","false","50","false","200","40","50","true","0","225","true","42","500","41","5","36","0","36","5"
"702","false","50","false","200","40","50","true","0","217","true","49","500","13","1","12","0","12","1"
"727","false","50","false","200","40","50","true","0","222","true","30","500","0","0","0","0","0","0"
"720","false","50","false","200","40","50","true","0","220","true","49","500","18","1","17","0","17","1"
"733","false","50","false","200","40","50","true","0","223","true","30","500","22","3","20","1","20","2"
"740","false","50","false","200","40","50","true","0","224","true","42","500","47","7","41","1","41","6"
"735","false","50","false","200","40","50","true","0","223","true","44","500","0","1","0","1","0","0"
"741","false","50","false","200","40","50","true","0","224","true","44","500","49","6","43","0","43","6"
"723","false","50","false","200","40","50","true","0","221","true","44","500","33","3","30","0","30","3"
"729","false","50","false","200","40","50","true","0","222","true","44","500","0","0","0","0","0","0"
"753","false","50","false","200","40","50","true","0","226","true","44","500","48","4","44","0","44","4"
"705","false","50","false","200","40","50","true","0","218","true","44","500","7","2","6","1","6","1"
"734","false","50","false","200","40","50","true","0","223","true","42","500","24","2","23","1","23","1"
"745","false","50","false","200","40","50","true","0","225","true","30","500","44","15","29","0","29","15"
"751","false","50","false","200","40","50","true","0","226","true","30","500","43","14","30","1","30","13"
"706","false","50","false","200","40","50","true","0","218","true","46","500","6","2","5","1","5","1"
"730","false","50","false","200","40","50","true","0","222","true","46","500","0","0","0","0","0","0"
"763","false","50","false","200","40","50","true","0","228","true","30","412","50","20","30","0","30","20"
"728","false","50","false","200","40","50","true","0","222","true","42","500","0","0","0","0","0","0"
"724","false","50","false","200","40","50","true","0","221","true","46","500","10","2","8","0","8","2"
"736","false","50","false","200","40","50","true","0","223","true","46","500","0","1","0","1","0","0"
"743","false","50","false","200","40","50","true","0","224","true","48","500","49","2","47","0","47","2"
"738","false","50","false","200","40","50","true","0","223","true","49","500","0","0","0","0","0","0"
"742","false","50","false","200","40","50","true","0","224","true","46","500","49","4","45","0","45","4"
"731","false","50","false","200","40","50","true","0","222","true","48","500","0","0","0","0","0","0"
"725","false","50","false","200","40","50","true","0","221","true","48","500","12","1","11","0","11","1"
"732","false","50","false","200","40","50","true","0","222","true","49","500","0","0","0","0","0","0"
"757","false","50","false","200","40","50","true","0","227","true","30","500","49","20","30","1","30","19"
"726","false","50","false","200","40","50","true","0","221","true","49","500","0","0","0","0","0","0"
"758","false","50","false","200","40","50","true","0","227","true","42","370","50","8","42","0","42","8"
"760","false","50","false","200","40","50","true","0","227","true","46","500","49","4","46","1","46","3"
"770","false","50","false","200","40","50","true","0","229","true","42","500","0","0","0","0","0","0"
"759","false","50","false","200","40","50","true","0","227","true","44","500","19","6","16","3","16","3"
"752","false","50","false","200","40","50","true","0","226","true","42","500","48","6","42","0","42","6"
"769","false","50","false","200","40","50","true","0","229","true","30","500","33","3","30","0","30","3"
"747","false","50","false","200","40","50","true","0","225","true","44","500","37","3","34","0","34","3"
"761","false","50","false","200","40","50","true","0","227","true","48","500","49","2","48","1","48","1"
"744","false","50","false","200","40","50","true","0","224","true","49","500","26","1","26","1","26","0"
"775","false","50","false","200","40","50","true","0","230","true","30","374","50","20","30","0","30","20"
"754","false","50","false","200","40","50","true","0","226","true","46","500","46","2","44","0","44","2"
"784","false","50","false","200","40","50","true","0","231","true","46","500","43","3","40","0","40","3"
"748","false","50","false","200","40","50","true","0","225","true","46","500","38","2","36","0","36","2"
"762","false","50","false","200","40","50","true","0","227","true","49","500","46","1","45","0","45","1"
"749","false","50","false","200","40","50","true","0","225","true","48","500","43","1","42","0","42","1"
"764","false","50","false","200","40","50","true","0","228","true","42","500","48","8","40","0","40","8"
"767","false","50","false","200","40","50","true","0","228","true","48","500","44","2","42","0","42","2"
"765","false","50","false","200","40","50","true","0","228","true","44","500","45","6","39","0","39","6"
"787","false","50","false","200","40","50","true","0","232","true","30","500","49","20","30","1","30","19"
"781","false","50","false","200","40","50","true","0","231","true","30","500","42","13","29","0","29","13"
"793","false","50","false","200","40","50","true","0","233","true","30","500","49","19","30","0","30","19"
"766","false","50","false","200","40","50","true","0","228","true","46","500","45","4","41","0","41","4"
"768","false","50","false","200","40","50","true","0","228","true","49","500","45","1","44","0","44","1"
"778","false","50","false","200","40","50","true","0","230","true","46","500","42","4","39","1","39","3"
"776","false","50","false","200","40","50","true","0","230","true","42","500","46","8","38","0","38","8"
"788","false","50","false","200","40","50","true","0","232","true","42","500","46","8","42","4","42","4"
"755","false","50","false","200","40","50","true","0","226","true","48","500","39","1","38","0","38","1"
"772","false","50","false","200","40","50","true","0","229","true","46","500","0","0","0","0","0","0"
"782","false","50","false","200","40","50","true","0","231","true","42","500","38","5","34","1","34","4"
"802","false","50","false","200","40","50","true","0","234","true","46","500","38","2","36","0","36","2"
"783","false","50","false","200","40","50","true","0","231","true","44","500","43","3","40","0","40","3"
"789","false","50","false","200","40","50","true","0","232","true","44","500","46","6","42","2","42","4"
"777","false","50","false","200","40","50","true","0","230","true","44","500","42","6","37","1","37","5"
"795","false","50","false","200","40","50","true","0","233","true","44","500","48","5","44","1","44","4"
"756","false","50","false","200","40","50","true","0","226","true","49","500","0","0","0","0","0","0"
"774","false","50","false","200","40","50","true","0","229","true","49","500","0","0","0","0","0","0"
"811","false","50","false","200","40","50","true","0","236","true","30","500","42","13","30","1","30","12"
"750","false","50","false","200","40","50","true","0","225","true","49","500","0","0","0","0","0","0"
"790","false","50","false","200","40","50","true","0","232","true","46","416","50","4","46","0","46","4"
"771","false","50","false","200","40","50","true","0","229","true","44","500","0","0","0","0","0","0"
"799","false","50","false","200","40","50","true","0","234","true","30","500","39","14","26","1","26","13"
"773","false","50","false","200","40","50","true","0","229","true","48","500","0","0","0","0","0","0"
"796","false","50","false","200","40","50","true","0","233","true","46","500","47","3","45","1","45","2"
"794","false","50","false","200","40","50","true","0","233","true","42","500","46","7","42","3","42","4"
"805","false","50","false","200","40","50","true","0","235","true","30","500","39","10","30","1","30","9"
"818","false","50","false","200","40","50","true","0","237","true","42","500","49","8","41","0","41","8"
"785","false","50","false","200","40","50","true","0","231","true","48","500","9","2","9","2","9","0"
"797","false","50","false","200","40","50","true","0","233","true","48","500","0","1","0","1","0","0"
"800","false","50","false","200","40","50","true","0","234","true","42","500","43","4","39","0","39","4"
"801","false","50","false","200","40","50","true","0","234","true","44","500","43","4","40","1","40","3"
"798","false","50","false","200","40","50","true","0","233","true","49","500","0","0","0","0","0","0"
"817","false","50","false","200","40","50","true","0","237","true","30","500","49","20","30","1","30","19"
"791","false","50","false","200","40","50","true","0","232","true","48","500","36","2","34","0","34","2"
"792","false","50","false","200","40","50","true","0","232","true","49","500","18","1","17","0","17","1"
"812","false","50","false","200","40","50","true","0","236","true","42","500","46","7","39","0","39","7"
"820","false","50","false","200","40","50","true","0","237","true","46","400","50","4","46","0","46","4"
"827","false","50","false","200","40","50","true","0","238","true","48","500","20","1","19","0","19","1"
"803","false","50","false","200","40","50","true","0","234","true","48","500","37","2","35","0","35","2"
"780","false","50","false","200","40","50","true","0","230","true","49","500","0","1","0","1","0","0"
"779","false","50","false","200","40","50","true","0","230","true","48","500","0","1","0","1","0","0"
"829","false","50","false","200","40","50","true","0","239","true","30","500","43","19","29","5","29","14"
"813","false","50","false","200","40","50","true","0","236","true","44","500","45","5","40","0","40","5"
"804","false","50","false","200","40","50","true","0","234","true","49","500","36","1","35","0","35","1"
"823","false","50","false","200","40","50","true","0","238","true","30","500","39","12","27","0","27","12"
"821","false","50","false","200","40","50","true","0","237","true","48","500","49","2","47","0","47","2"
"819","false","50","false","200","40","50","true","0","237","true","44","500","48","6","42","0","42","6"
"832","false","50","false","200","40","50","true","0","239","true","46","500","38","4","34","0","34","4"
"830","false","50","false","200","40","50","true","0","239","true","42","500","36","8","34","6","34","2"
"807","false","50","false","200","40","50","true","0","235","true","44","500","37","3","34","0","34","3"
"806","false","50","false","200","40","50","true","0","235","true","42","500","38","3","35","0","35","3"
"838","false","50","false","200","40","50","true","0","240","true","46","500","40","2","39","1","39","1"
"835","false","50","false","200","40","50","true","0","240","true","30","500","36","13","30","7","30","6"
"814","false","50","false","200","40","50","true","0","236","true","46","500","47","4","43","0","43","4"
"786","false","50","false","200","40","50","true","0","231","true","49","500","17","1","16","0","16","1"
"831","false","50","false","200","40","50","true","0","239","true","44","500","45","6","40","1","40","5"
"836","false","50","false","200","40","50","true","0","240","true","42","500","44","5","40","1","40","4"
"822","false","50","false","200","40","50","true","0","237","true","49","500","37","1","36","0","36","1"
"826","false","50","false","200","40","50","true","0","238","true","46","500","41","3","38","0","38","3"
"837","false","50","false","200","40","50","true","0","240","true","44","500","46","4","43","1","43","3"
"828","false","50","false","200","40","50","true","0","238","true","49","500","0","0","0","0","0","0"
"824","false","50","false","200","40","50","true","0","238","true","42","500","39","4","35","0","35","4"
"833","false","50","false","200","40","50","true","0","239","true","48","500","43","2","41","0","41","2"
"809","false","50","false","200","40","50","true","0","235","true","48","500","25","1","24","0","24","1"
"808","false","50","false","200","40","50","true","0","235","true","46","500","24","1","23","0","23","1"
"815","false","50","false","200","40","50","true","0","236","true","48","500","4","2","2","0","2","2"
"810","false","50","false","200","40","50","true","0","235","true","49","500","24","1","23","0","23","1"
"841","false","50","false","200","40","50","true","0","241","true","30","500","33","19","25","11","25","8"
"852","false","50","false","200","40","50","true","0","242","true","49","500","30","1","29","0","29","1"
"825","false","50","false","200","40","50","true","0","238","true","44","500","36","3","33","0","33","3"
"847","false","50","false","200","40","50","true","0","242","true","30","385","50","20","30","0","30","20"
"859","false","50","false","200","40","50","true","0","244","true","30","500","42","16","30","4","30","12"
"853","false","50","false","200","40","50","true","0","243","true","30","500","42","19","26","3","26","16"
"848","false","50","false","200","40","50","true","0","242","true","42","500","48","8","40","0","40","8"
"834","false","50","false","200","40","50","true","0","239","true","49","500","43","1","42","0","42","1"
"849","false","50","false","200","40","50","true","0","242","true","44","500","49","6","43","0","43","6"
"850","false","50","false","200","40","50","true","0","242","true","46","500","49","4","45","0","45","4"
"856","false","50","false","200","40","50","true","0","243","true","46","500","48","3","46","1","46","2"
"857","false","50","false","200","40","50","true","0","243","true","48","358","50","2","48","0","48","2"
"854","false","50","false","200","40","50","true","0","243","true","42","500","46","6","42","2","42","4"
"816","false","50","false","200","40","50","true","0","236","true","49","500","4","1","3","0","3","1"
"869","false","50","false","200","40","50","true","0","245","true","48","500","22","2","20","0","20","2"
"858","false","50","false","200","40","50","true","0","243","true","49","354","50","1","49","0","49","1"
"855","false","50","false","200","40","50","true","0","243","true","44","500","46","4","44","2","44","2"
"842","false","50","false","200","40","50","true","0","241","true","42","500","4","8","3","7","3","1"
"844","false","50","false","200","40","50","true","0","241","true","46","500","36","4","34","2","34","2"
"865","false","50","false","200","40","50","true","0","245","true","30","500","45","15","30","0","30","15"
"871","false","50","false","200","40","50","true","0","246","true","30","500","49","20","30","1","30","19"
"843","false","50","false","200","40","50","true","0","241","true","44","500","2","6","2","6","2","0"
"861","false","50","false","200","40","50","true","0","244","true","44","500","0","3","0","3","0","0"
"874","false","50","false","200","40","50","true","0","246","true","46","500","49","4","46","1","46","3"
"839","false","50","false","200","40","50","true","0","240","true","48","500","0","0","0","0","0","0"
"872","false","50","false","200","40","50","true","0","246","true","42","500","44","8","40","4","40","4"
"866","false","50","false","200","40","50","true","0","245","true","42","500","45","5","40","0","40","5"
"851","false","50","false","200","40","50","true","0","242","true","48","500","47","2","45","0","45","2"
"840","false","50","false","200","40","50","true","0","240","true","49","500","0","0","0","0","0","0"
"862","false","50","false","200","40","50","true","0","244","true","46","500","0","2","0","2","0","0"
"873","false","50","false","200","40","50","true","0","246","true","44","500","43","6","38","1","38","5"
"864","false","50","false","200","40","50","true","0","244","true","49","500","0","1","0","1","0","0"
"877","false","50","false","200","40","50","true","0","247","true","30","500","40","19","30","9","30","10"
"882","false","50","false","200","40","50","true","0","247","true","49","500","17","1","17","1","17","0"
"875","false","50","false","200","40","50","true","0","246","true","48","380","50","2","48","0","48","2"
"860","false","50","false","200","40","50","true","0","244","true","42","500","0","5","0","5","0","0"
"863","false","50","false","200","40","50","true","0","244","true","48","500","0","1","0","1","0","0"
"846","false","50","false","200","40","50","true","0","241","true","49","500","0","1","0","1","0","0"
"845","false","50","false","200","40","50","true","0","241","true","48","500","30","2","29","1","29","1"
"901","false","50","false","200","40","50","true","0","251","true","30","500","43","17","30","4","30","13"
"867","false","50","false","200","40","50","true","0","245","true","44","500","22","4","18","0","18","4"
"876","false","50","false","200","40","50","true","0","246","true","49","500","48","1","47","0","47","1"
"889","false","50","false","200","40","50","true","0","249","true","30","500","45","20","30","5","30","15"
"883","false","50","false","200","40","50","true","0","248","true","30","500","0","0","0","0","0","0"
"895","false","50","false","200","40","50","true","0","250","true","30","500","41","11","30","0","30","11"
"907","false","50","false","200","40","50","true","0","252","true","30","500","38","13","28","3","28","10"
"878","false","50","false","200","40","50","true","0","247","true","42","500","37","7","34","4","34","3"
"879","false","50","false","200","40","50","true","0","247","true","44","500","42","5","37","0","37","5"
"868","false","50","false","200","40","50","true","0","245","true","46","500","33","3","30","0","30","3"
"902","false","50","false","200","40","50","true","0","251","true","42","500","46","7","42","3","42","4"
"913","false","50","false","200","40","50","true","0","253","true","30","500","0","0","0","0","0","0"
"891","false","50","false","200","40","50","true","0","249","true","44","500","40","6","35","1","35","5"
"890","false","50","false","200","40","50","true","0","249","true","42","500","5","8","4","7","4","1"
"870","false","50","false","200","40","50","true","0","245","true","49","500","15","1","14","0","14","1"
"884","false","50","false","200","40","50","true","0","248","true","42","500","0","0","0","0","0","0"
"885","false","50","false","200","40","50","true","0","248","true","44","500","0","0","0","0","0","0"
"893","false","50","false","200","40","50","true","0","249","true","48","500","38","2","36","0","36","2"
"903","false","50","false","200","40","50","true","0","251","true","44","500","44","5","41","2","41","3"
"886","false","50","false","200","40","50","true","0","248","true","46","500","0","0","0","0","0","0"
"892","false","50","false","200","40","50","true","0","249","true","46","500","42","4","38","0","38","4"
"896","false","50","false","200","40","50","true","0","250","true","42","500","32","2","30","0","30","2"
"880","false","50","false","200","40","50","true","0","247","true","46","500","34","3","33","2","33","1"
"887","false","50","false","200","40","50","true","0","248","true","48","500","0","0","0","0","0","0"
"904","false","50","false","200","40","50","true","0","251","true","46","500","46","4","43","1","43","3"
"918","false","50","false","200","40","50","true","0","253","true","49","500","0","0","0","0","0","0"
"881","false","50","false","200","40","50","true","0","247","true","48","500","33","2","31","0","31","2"
"905","false","50","false","200","40","50","true","0","251","true","48","500","47","2","45","0","45","2"
"898","false","50","false","200","40","50","true","0","250","true","46","500","32","1","31","0","31","1"
"919","false","50","false","200","40","50","true","0","254","true","30","500","35","5","30","0","30","5"
"899","false","50","false","200","40","50","true","0","250","true","48","500","34","1","33","0","33","1"
"897","false","50","false","200","40","50","true","0","250","true","44","500","34","2","32","0","32","2"
"888","false","50","false","200","40","50","true","0","248","true","49","500","0","0","0","0","0","0"
"900","false","50","false","200","40","50","true","0","250","true","49","500","35","1","34","0","34","1"
"932","false","50","false","200","40","50","true","0","256","true","42","500","0","0","0","0","0","0"
"915","false","50","false","200","40","50","true","0","253","true","44","500","0","0","0","0","0","0"
"925","false","50","false","200","40","50","true","0","255","true","30","500","47","18","30","1","30","17"
"914","false","50","false","200","40","50","true","0","253","true","42","500","0","0","0","0","0","0"
"920","false","50","false","200","40","50","true","0","254","true","42","500","26","3","24","1","24","2"
"894","false","50","false","200","40","50","true","0","249","true","49","500","23","1","23","1","23","0"
"917","false","50","false","200","40","50","true","0","253","true","48","500","0","0","0","0","0","0"
"908","false","50","false","200","40","50","true","0","252","true","42","500","23","6","20","3","20","3"
"916","false","50","false","200","40","50","true","0","253","true","46","500","0","0","0","0","0","0"
"921","false","50","false","200","40","50","true","0","254","true","44","500","45","2","44","1","44","1"
"941","false","50","false","200","40","50","true","0","257","true","48","500","47","1","46","0","46","1"
"906","false","50","false","200","40","50","true","0","251","true","49","500","35","1","34","0","34","1"
"909","false","50","false","200","40","50","true","0","252","true","44","500","20","5","17","2","17","3"
"922","false","50","false","200","40","50","true","0","254","true","46","500","46","2","45","1","45","1"
"927","false","50","false","200","40","50","true","0","255","true","44","500","46","5","43","2","43","3"
"943","false","50","false","200","40","50","true","0","258","true","30","500","49","19","30","0","30","19"
"937","false","50","false","200","40","50","true","0","257","true","30","500","19","6","18","5","18","1"
"912","false","50","false","200","40","50","true","0","252","true","49","500","0","1","0","1","0","0"
"931","false","50","false","200","40","50","true","0","256","true","30","500","0","0","0","0","0","0"
"926","false","50","false","200","40","50","true","0","255","true","42","500","36","7","33","4","33","3"
"910","false","50","false","200","40","50","true","0","252","true","46","500","19","4","17","2","17","2"
"951","false","50","false","200","40","50","true","0","259","true","44","500","46","5","43","2","43","3"
"928","false","50","false","200","40","50","true","0","255","true","46","500","47","4","44","1","44","3"
"936","false","50","false","200","40","50","true","0","256","true","49","500","0","0","0","0","0","0"
"924","false","50","false","200","40","50","true","0","254","true","49","500","0","0","0","0","0","0"
"933","false","50","false","200","40","50","true","0","256","true","44","500","0","0","0","0","0","0"
"935","false","50","false","200","40","50","true","0","256","true","48","500","0","0","0","0","0","0"
"938","false","50","false","200","40","50","true","0","257","true","42","500","40","1","39","0","39","1"
"923","false","50","false","200","40","50","true","0","254","true","48","500","28","1","28","1","28","0"
"940","false","50","false","200","40","50","true","0","257","true","46","500","44","1","43","0","43","1"
"949","false","50","false","200","40","50","true","0","259","true","30","500","48","20","30","2","30","18"
"962","false","50","false","200","40","50","true","0","261","true","42","500","41","7","34","0","34","7"
"911","false","50","false","200","40","50","true","0","252","true","48","500","2","2","1","1","1","1"
"939","false","50","false","200","40","50","true","0","257","true","44","500","42","1","41","0","41","1"
"950","false","50","false","200","40","50","true","0","259","true","42","500","47","7","42","2","42","5"
"934","false","50","false","200","40","50","true","0","256","true","46","500","0","0","0","0","0","0"
"961","false","50","false","200","40","50","true","0","261","true","30","500","46","17","30","1","30","16"
"945","false","50","false","200","40","50","true","0","258","true","44","500","30","5","25","0","25","5"
"929","false","50","false","200","40","50","true","0","255","true","48","500","31","2","29","0","29","2"
"972","false","50","false","200","40","50","true","0","262","true","49","500","0","0","0","0","0","0"
"948","false","50","false","200","40","50","true","0","258","true","49","500","0","0","0","0","0","0"
"944","false","50","false","200","40","50","true","0","258","true","42","500","0","7","0","7","0","0"
"942","false","50","false","200","40","50","true","0","257","true","49","500","0","0","0","0","0","0"
"964","false","50","false","200","40","50","true","0","261","true","46","500","48","3","45","0","45","3"
"967","false","50","false","200","40","50","true","0","262","true","30","500","0","0","0","0","0","0"
"946","false","50","false","200","40","50","true","0","258","true","46","500","16","3","16","3","16","0"
"955","false","50","false","200","40","50","true","0","260","true","30","500","2","4","1","3","1","1"
"947","false","50","false","200","40","50","true","0","258","true","48","500","2","1","1","0","1","1"
"980","false","50","false","200","40","50","true","0","264","true","42","500","42","5","37","0","37","5"
"963","false","50","false","200","40","50","true","0","261","true","44","500","47","5","42","0","42","5"
"930","false","50","false","200","40","50","true","0","255","true","49","500","24","1","23","0","23","1"
"952","false","50","false","200","40","50","true","0","259","true","46","500","40","3","38","1","38","2"
"968","false","50","false","200","40","50","true","0","262","true","42","500","0","0","0","0","0","0"
"956","false","50","false","200","40","50","true","0","260","true","42","500","34","1","33","0","33","1"
"957","false","50","false","200","40","50","true","0","260","true","44","500","33","1","32","0","32","1"
"970","false","50","false","200","40","50","true","0","262","true","46","500","0","0","0","0","0","0"
"960","false","50","false","200","40","50","true","0","260","true","49","500","0","0","0","0","0","0"
"953","false","50","false","200","40","50","true","0","259","true","48","500","30","2","29","1","29","1"
"979","false","50","false","200","40","50","true","0","264","true","30","500","39","11","28","0","28","11"
"969","false","50","false","200","40","50","true","0","262","true","44","500","0","0","0","0","0","0"
"989","false","50","false","200","40","50","true","0","265","true","48","500","0","0","0","0","0","0"
"985","false","50","false","200","40","50","true","0","265","true","30","500","0","0","0","0","0","0"
"965","false","50","false","200","40","50","true","0","261","true","48","500","16","1","15","0","15","1"
"966","false","50","false","200","40","50","true","0","261","true","49","500","0","0","0","0","0","0"
"958","false","50","false","200","40","50","true","0","260","true","46","500","29","1","28","0","28","1"
"959","false","50","false","200","40","50","true","0","260","true","48","500","30","1","29","0","29","1"
"991","false","50","false","200","40","50","true","0","266","true","30","500","43","13","30","0","30","13"
"954","false","50","false","200","40","50","true","0","259","true","49","500","0","1","0","1","0","0"
"971","false","50","false","200","40","50","true","0","262","true","48","500","0","0","0","0","0","0"
"986","false","50","false","200","40","50","true","0","265","true","42","500","0","0","0","0","0","0"
"1001","false","50","false","200","40","50","true","0","267","true","48","500","46","2","44","0","44","2"
"973","false","50","false","200","40","50","true","0","263","true","30","500","7","6","1","0","1","6"
"984","false","50","false","200","40","50","true","0","264","true","49","500","43","1","42","0","42","1"
"981","false","50","false","200","40","50","true","0","264","true","44","500","38","4","34","0","34","4"
"975","false","50","false","200","40","50","true","0","263","true","44","500","37","3","34","0","34","3"
"997","false","50","false","200","40","50","true","0","267","true","30","500","49","19","30","0","30","19"
"988","false","50","false","200","40","50","true","0","265","true","46","500","0","0","0","0","0","0"
"987","false","50","false","200","40","50","true","0","265","true","44","500","0","0","0","0","0","0"
"992","false","50","false","200","40","50","true","0","266","true","42","500","46","4","42","0","42","4"
"1011","false","50","false","200","40","50","true","0","269","true","44","500","40","6","39","5","39","1"
"998","false","50","false","200","40","50","true","0","267","true","42","431","50","8","42","0","42","8"
"993","false","50","false","200","40","50","true","0","266","true","44","500","47","3","44","0","44","3"
"990","false","50","false","200","40","50","true","0","265","true","49","500","0","0","0","0","0","0"
"982","false","50","false","200","40","50","true","0","264","true","46","500","12","3","11","2","11","1"
"1003","false","50","false","200","40","50","true","0","268","true","30","500","25","1","25","1","25","0"
"983","false","50","false","200","40","50","true","0","264","true","48","500","16","2","15","1","15","1"
"999","false","50","false","200","40","50","true","0","267","true","44","380","50","6","44","0","44","6"
"977","false","50","false","200","40","50","true","0","263","true","48","500","25","2","24","1","24","1"
"1000","false","50","false","200","40","50","true","0","267","true","46","500","49","4","45","0","45","4"
"974","false","50","false","200","40","50","true","0","263","true","42","500","8","3","6","1","6","2"
"976","false","50","false","200","40","50","true","0","263","true","46","500","25","2","24","1","24","1"
"1015","false","50","false","200","40","50","true","0","270","true","30","500","27","16","20","9","20","7"
"1020","false","50","false","200","40","50","true","0","270","true","49","500","19","1","19","1","19","0"
"1004","false","50","false","200","40","50","true","0","268","true","42","500","33","1","33","1","33","0"
"996","false","50","false","200","40","50","true","0","266","true","49","500","0","0","0","0","0","0"
"1021","false","50","false","200","40","50","true","0","271","true","30","500","33","9","29","5","29","4"
"1010","false","50","false","200","40","50","true","0","269","true","42","500","37","7","36","6","36","1"
"1033","false","50","false","200","40","50","true","0","273","true","30","366","50","20","30","0","30","20"
"1002","false","50","false","200","40","50","true","0","267","true","49","500","11","1","10","0","10","1"
"1017","false","50","false","200","40","50","true","0","270","true","44","500","44","6","39","1","39","5"
"1012","false","50","false","200","40","50","true","0","269","true","46","500","42","4","41","3","41","1"
"1013","false","50","false","200","40","50","true","0","269","true","48","500","0","2","0","2","0","0"
"994","false","50","false","200","40","50","true","0","266","true","46","500","18","2","16","0","16","2"
"978","false","50","false","200","40","50","true","0","263","true","49","500","2","1","1","0","1","1"
"1027","false","50","false","200","40","50","true","0","272","true","30","370","50","20","30","0","30","20"
"1009","false","50","false","200","40","50","true","0","269","true","30","500","21","9","19","7","19","2"
"1005","false","50","false","200","40","50","true","0","268","true","44","500","0","0","0","0","0","0"
"1028","false","50","false","200","40","50","true","0","272","true","42","375","50","8","42","0","42","8"
"1006","false","50","false","200","40","50","true","0","268","true","46","500","0","0","0","0","0","0"
"995","false","50","false","200","40","50","true","0","266","true","48","500","14","1","13","0","13","1"
"1007","false","50","false","200","40","50","true","0","268","true","48","500","0","0","0","0","0","0"
"1029","false","50","false","200","40","50","true","0","272","true","44","377","50","6","44","0","44","6"
"1016","false","50","false","200","40","50","true","0","270","true","42","500","10","8","7","5","7","3"
"1014","false","50","false","200","40","50","true","0","269","true","49","500","0","1","0","1","0","0"
