"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Pub.nlogo"
"Mixed Group_Set DD by Olf_More Ranges"
"07/10/2024 11:00:39:945 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pen","N-Birds","see-wind-arrows","Length-Odor-Trails","Olfaction-Threshold","Detection-Distance","communicate","weight-flock-crosswind","Seed","Mixed-Group","Number-Of-Low-Olf","[step]","(count turtles with [did-find-food = 1])","(count turtles with [ever-find-odor = 1])","(count turtles with [ever-find-odor = 0 and did-find-food = 1])","(count turtles with [ever-find-odor = 1 and did-find-food = 0])","(count turtles with [did-find-food = 1 and dd = 50])","(count turtles with [did-find-food = 1 and dd = 10])"
"171","false","50","false","200","40","50","true","0","86","true","15","500","37","32","15","10","15","22"
"164","false","50","false","200","40","50","true","0","82","true","35","500","25","9","19","3","19","6"
"108","false","50","false","200","40","50","true","0","54","true","35","500","17","11","13","7","13","4"
"143","false","50","false","200","40","50","true","0","72","true","15","500","29","32","8","11","8","21"
"126","false","50","false","200","40","50","true","0","63","true","35","500","41","15","33","7","33","8"
"157","false","50","false","200","40","50","true","0","79","true","15","500","45","31","15","1","15","30"
"172","false","50","false","200","40","50","true","0","86","true","35","500","44","15","35","6","35","9"
"153","false","50","false","200","40","50","true","0","77","true","15","500","47","35","15","3","15","32"
"173","false","50","false","200","40","50","true","0","87","true","15","500","23","15","15","7","15","8"
"170","false","50","false","200","40","50","true","0","85","true","35","500","11","11","10","10","10","1"
"174","false","50","false","200","40","50","true","0","87","true","35","500","39","4","35","0","35","4"
"181","false","50","false","200","40","50","true","0","91","true","15","500","29","35","15","21","15","14"
"165","false","50","false","200","40","50","true","0","83","true","15","500","46","33","15","2","15","31"
"161","false","50","false","200","40","50","true","0","81","true","15","500","15","7","10","2","10","5"
"155","false","50","false","200","40","50","true","0","78","true","15","500","14","10","9","5","9","5"
"178","false","50","false","200","40","50","true","0","89","true","35","500","45","12","35","2","35","10"
"189","false","50","false","200","40","50","true","0","95","true","15","500","37","26","14","3","14","23"
"156","false","50","false","200","40","50","true","0","78","true","35","500","41","7","35","1","35","6"
"187","false","50","false","200","40","50","true","0","94","true","15","500","20","5","15","0","15","5"
"191","false","50","false","200","40","50","true","0","96","true","15","500","27","19","13","5","13","14"
"120","false","50","false","200","40","50","true","0","60","true","35","500","0","0","0","0","0","0"
