"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Pub.nlogo"
"Mixed Group_Set DD by Olf"
"07/08/2024 17:20:50:970 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pen","N-Birds","see-wind-arrows","Length-Odor-Trails","Olfaction-Threshold","Detection-Distance","communicate","weight-flock-crosswind","Seed","Mixed-Group","Number-Of-Low-Olf","[step]","(count turtles with [did-find-food = 1])","(count turtles with [ever-find-odor = 1])","(count turtles with [ever-find-odor = 0 and did-find-food = 1])","(count turtles with [ever-find-odor = 1 and did-find-food = 0])","(count turtles with [did-find-food = 1 and dd = 50])","(count turtles with [did-find-food = 1 and dd = 10])"
"214","false","50","false","200","40","50","true","0","54","true","10","500","31","29","7","5","7","24"
"225","false","50","false","200","40","50","true","0","57","true","5","500","32","28","5","1","5","27"
"207","false","50","false","200","40","50","true","0","52","true","20","500","26","9","18","1","18","8"
"188","false","50","false","200","40","50","true","0","47","true","40","500","26","5","22","1","22","4"
"218","false","50","false","200","40","50","true","0","55","true","10","500","16","40","10","34","10","6"
"233","false","50","false","200","40","50","true","0","59","true","5","346","50","45","5","0","5","45"
"215","false","50","false","200","40","50","true","0","54","true","20","500","26","20","14","8","14","12"
"200","false","50","false","200","40","50","true","0","50","true","40","500","13","10","8","5","8","5"
"223","false","50","false","200","40","50","true","0","56","true","20","500","48","30","20","2","20","28"
"229","false","50","false","200","40","50","true","0","58","true","5","500","33","30","5","2","5","28"
"192","false","50","false","200","40","50","true","0","48","true","40","500","47","10","37","0","37","10"
"212","false","50","false","200","40","50","true","0","53","true","40","500","45","5","40","0","40","5"
"230","false","50","false","200","40","50","true","0","58","true","10","500","35","28","10","3","10","25"
"196","false","50","false","200","40","50","true","0","49","true","40","500","40","6","36","2","36","4"
"238","false","50","false","200","40","50","true","0","60","true","10","500","0","0","0","0","0","0"
"237","false","50","false","200","40","50","true","0","60","true","5","500","0","0","0","0","0","0"
"235","false","50","false","200","40","50","true","0","59","true","20","338","50","30","20","0","20","30"
"226","false","50","false","200","40","50","true","0","57","true","10","500","34","26","9","1","9","25"
"241","false","50","false","200","40","50","true","0","61","true","5","500","34","38","5","9","5","29"
"220","false","50","false","200","40","50","true","0","55","true","40","500","42","10","40","8","40","2"
"245","false","50","false","200","40","50","true","0","62","true","5","500","49","45","5","1","5","44"
"227","false","50","false","200","40","50","true","0","57","true","20","500","41","22","19","0","19","22"
"242","false","50","false","200","40","50","true","0","61","true","10","500","38","34","10","6","10","28"
"249","false","50","false","200","40","50","true","0","63","true","5","500","22","44","5","27","5","17"
"231","false","50","false","200","40","50","true","0","58","true","20","500","36","19","20","3","20","16"
"204","false","50","false","200","40","50","true","0","51","true","40","500","40","8","33","1","33","7"
"234","false","50","false","200","40","50","true","0","59","true","10","500","49","40","10","1","10","39"
"232","false","50","false","200","40","50","true","0","58","true","40","500","47","7","40","0","40","7"
"250","false","50","false","200","40","50","true","0","63","true","10","500","29","39","10","20","10","19"
"246","false","50","false","200","40","50","true","0","62","true","10","500","48","40","10","2","10","38"
"247","false","50","false","200","40","50","true","0","62","true","20","500","49","30","20","1","20","29"
"253","false","50","false","200","40","50","true","0","64","true","5","500","40","44","3","7","3","37"
"239","false","50","false","200","40","50","true","0","60","true","20","500","0","0","0","0","0","0"
"216","false","50","false","200","40","50","true","0","54","true","40","500","33","5","31","3","31","2"
"254","false","50","false","200","40","50","true","0","64","true","10","500","7","39","2","34","2","5"
"243","false","50","false","200","40","50","true","0","61","true","20","500","40","25","20","5","20","20"
"261","false","50","false","200","40","50","true","0","66","true","5","500","36","45","5","14","5","31"
"258","false","50","false","200","40","50","true","0","65","true","10","500","25","20","10","5","10","15"
"255","false","50","false","200","40","50","true","0","64","true","20","500","40","29","20","9","20","20"
