"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Pub.nlogo"
"Mixed Group_Set DD by Olf_Lower Range"
"07/09/2024 11:00:38:831 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pen","N-Birds","see-wind-arrows","Length-Odor-Trails","Olfaction-Threshold","Detection-Distance","communicate","weight-flock-crosswind","Seed","Mixed-Group","Number-Of-Low-Olf","[step]","(count turtles with [did-find-food = 1])","(count turtles with [ever-find-odor = 1])","(count turtles with [ever-find-odor = 0 and did-find-food = 1])","(count turtles with [ever-find-odor = 1 and did-find-food = 0])","(count turtles with [did-find-food = 1 and dd = 50])","(count turtles with [did-find-food = 1 and dd = 10])"
"47","false","50","false","200","40","50","true","0","12","true","46","500","49","4","46","1","46","3"
"2","false","50","false","200","40","50","true","0","1","true","44","500","12","2","12","2","12","0"
"4","false","50","false","200","40","50","true","0","1","true","48","500","27","1","26","0","26","1"
"8","false","50","false","200","40","50","true","0","2","true","48","500","28","1","27","0","27","1"
"42","false","50","false","200","40","50","true","0","11","true","44","500","23","2","22","1","22","1"
"44","false","50","false","200","40","50","true","0","11","true","48","500","0","1","0","1","0","0"
"32","false","50","false","200","40","50","true","0","8","true","48","500","19","2","19","2","19","0"
"43","false","50","false","200","40","50","true","0","11","true","46","500","19","2","18","1","18","1"
"61","false","50","false","200","40","50","true","0","16","true","42","500","48","6","42","0","42","6"
"58","false","50","false","200","40","50","true","0","15","true","44","500","44","1","43","0","43","1"
"62","false","50","false","200","40","50","true","0","16","true","44","500","48","4","44","0","44","4"
"59","false","50","false","200","40","50","true","0","15","true","46","500","46","1","45","0","45","1"
"31","false","50","false","200","40","50","true","0","8","true","46","500","33","2","31","0","31","2"
"56","false","50","false","200","40","50","true","0","14","true","48","500","39","2","37","0","37","2"
"60","false","50","false","200","40","50","true","0","15","true","48","500","48","1","47","0","47","1"
"12","false","50","false","200","40","50","true","0","3","true","48","500","16","1","15","0","15","1"
"33","false","50","false","200","40","50","true","0","9","true","42","429","50","8","42","0","42","8"
"63","false","50","false","200","40","50","true","0","16","true","46","500","48","2","46","0","46","2"
"24","false","50","false","200","40","50","true","0","6","true","48","500","1","2","1","2","1","0"
"35","false","50","false","200","40","50","true","0","9","true","46","500","47","4","43","0","43","4"
"34","false","50","false","200","40","50","true","0","9","true","44","500","49","6","43","0","43","6"
"65","false","50","false","200","40","50","true","0","17","true","42","500","43","3","40","0","40","3"
"39","false","50","false","200","40","50","true","0","10","true","46","500","47","3","44","0","44","3"
"46","false","50","false","200","40","50","true","0","12","true","44","372","50","6","44","0","44","6"
"69","false","50","false","200","40","50","true","0","18","true","42","500","17","8","13","4","13","4"
"38","false","50","false","200","40","50","true","0","10","true","44","500","47","3","44","0","44","3"
"67","false","50","false","200","40","50","true","0","17","true","46","500","35","2","33","0","33","2"
"45","false","50","false","200","40","50","true","0","12","true","42","373","50","8","42","0","42","8"
"68","false","50","false","200","40","50","true","0","17","true","48","500","23","1","22","0","22","1"
"66","false","50","false","200","40","50","true","0","17","true","44","500","31","2","29","0","29","2"
"75","false","50","false","200","40","50","true","0","19","true","46","500","0","1","0","1","0","0"
"53","false","50","false","200","40","50","true","0","14","true","42","500","47","8","40","1","40","7"
"71","false","50","false","200","40","50","true","0","18","true","46","500","27","4","24","1","24","3"
"72","false","50","false","200","40","50","true","0","18","true","48","500","27","2","25","0","25","2"
"79","false","50","false","200","40","50","true","0","20","true","46","500","30","4","27","1","27","3"
"82","false","50","false","200","40","50","true","0","21","true","44","379","50","6","44","0","44","6"
"54","false","50","false","200","40","50","true","0","14","true","44","500","47","6","42","1","42","5"
"48","false","50","false","200","40","50","true","0","12","true","48","500","48","2","46","0","46","2"
"49","false","50","false","200","40","50","true","0","13","true","42","500","44","7","38","1","38","6"
"50","false","50","false","200","40","50","true","0","13","true","44","500","42","5","38","1","38","4"
"36","false","50","false","200","40","50","true","0","9","true","48","500","40","2","38","0","38","2"
"37","false","50","false","200","40","50","true","0","10","true","42","500","14","5","13","4","13","1"
"55","false","50","false","200","40","50","true","0","14","true","46","500","47","4","44","1","44","3"
"90","false","50","false","200","40","50","true","0","23","true","44","405","50","6","44","0","44","6"
"52","false","50","false","200","40","50","true","0","13","true","48","500","45","2","43","0","43","2"
"93","false","50","false","200","40","50","true","0","24","true","42","500","49","8","42","1","42","7"
"87","false","50","false","200","40","50","true","0","22","true","46","500","39","4","35","0","35","4"
"84","false","50","false","200","40","50","true","0","21","true","48","500","41","2","39","0","39","2"
"86","false","50","false","200","40","50","true","0","22","true","44","500","30","6","24","0","24","6"
"41","false","50","false","200","40","50","true","0","11","true","42","500","24","2","23","1","23","1"
"77","false","50","false","200","40","50","true","0","20","true","42","424","50","8","42","0","42","8"
"92","false","50","false","200","40","50","true","0","23","true","48","500","42","2","40","0","40","2"
"91","false","50","false","200","40","50","true","0","23","true","46","500","0","4","0","4","0","0"
"57","false","50","false","200","40","50","true","0","15","true","42","500","39","2","37","0","37","2"
"101","false","50","false","200","40","50","true","0","26","true","42","500","48","7","41","0","41","7"
"103","false","50","false","200","40","50","true","0","26","true","46","500","48","3","45","0","45","3"
"51","false","50","false","200","40","50","true","0","13","true","46","500","35","4","31","0","31","4"
"104","false","50","false","200","40","50","true","0","26","true","48","500","48","1","47","0","47","1"
"78","false","50","false","200","40","50","true","0","20","true","44","390","50","6","44","0","44","6"
"81","false","50","false","200","40","50","true","0","21","true","42","394","50","8","42","0","42","8"
"106","false","50","false","200","40","50","true","0","27","true","44","500","37","6","32","1","32","5"
"88","false","50","false","200","40","50","true","0","22","true","48","500","17","2","17","2","17","0"
"105","false","50","false","200","40","50","true","0","27","true","42","500","36","8","29","1","29","7"
"80","false","50","false","200","40","50","true","0","20","true","48","500","48","2","46","0","46","2"
"89","false","50","false","200","40","50","true","0","23","true","42","500","49","8","42","1","42","7"
"109","false","50","false","200","40","50","true","0","28","true","42","500","0","3","0","3","0","0"
"110","false","50","false","200","40","50","true","0","28","true","44","500","0","3","0","3","0","0"
"97","false","50","false","200","40","50","true","0","25","true","42","500","46","4","42","0","42","4"
"118","false","50","false","200","40","50","true","0","30","true","44","500","46","5","43","2","43","3"
"73","false","50","false","200","40","50","true","0","19","true","42","500","0","3","0","3","0","0"
"112","false","50","false","200","40","50","true","0","28","true","48","500","0","1","0","1","0","0"
"113","false","50","false","200","40","50","true","0","29","true","42","500","34","3","31","0","31","3"
"70","false","50","false","200","40","50","true","0","18","true","44","500","29","6","25","2","25","4"
"74","false","50","false","200","40","50","true","0","19","true","44","500","0","3","0","3","0","0"
"40","false","50","false","200","40","50","true","0","10","true","48","500","6","1","5","0","5","1"
"115","false","50","false","200","40","50","true","0","29","true","46","500","0","0","0","0","0","0"
"64","false","50","false","200","40","50","true","0","16","true","48","500","32","1","31","0","31","1"
"98","false","50","false","200","40","50","true","0","25","true","44","500","47","3","44","0","44","3"
"76","false","50","false","200","40","50","true","0","19","true","48","500","0","0","0","0","0","0"
"85","false","50","false","200","40","50","true","0","22","true","42","500","36","8","31","3","31","5"
"102","false","50","false","200","40","50","true","0","26","true","44","500","48","5","43","0","43","5"
"94","false","50","false","200","40","50","true","0","24","true","44","500","49","6","43","0","43","6"
"123","false","50","false","200","40","50","true","0","31","true","46","500","0","0","0","0","0","0"
"83","false","50","false","200","40","50","true","0","21","true","46","500","48","4","44","0","44","4"
"124","false","50","false","200","40","50","true","0","31","true","48","500","0","0","0","0","0","0"
"126","false","50","false","200","40","50","true","0","32","true","44","500","0","0","0","0","0","0"
"119","false","50","false","200","40","50","true","0","30","true","46","500","17","3","15","1","15","2"
"120","false","50","false","200","40","50","true","0","30","true","48","500","28","2","27","1","27","1"
"128","false","50","false","200","40","50","true","0","32","true","48","500","0","0","0","0","0","0"
"129","false","50","false","200","40","50","true","0","33","true","42","500","9","5","8","4","8","1"
"133","false","50","false","200","40","50","true","0","34","true","42","500","36","1","35","0","35","1"
"96","false","50","false","200","40","50","true","0","24","true","48","500","41","2","39","0","39","2"
"95","false","50","false","200","40","50","true","0","24","true","46","500","20","4","18","2","18","2"
"143","false","50","false","200","40","50","true","0","36","true","46","500","41","1","40","0","40","1"
"117","false","50","false","200","40","50","true","0","30","true","42","500","46","7","41","2","41","5"
"145","false","50","false","200","40","50","true","0","37","true","42","500","0","2","0","2","0","0"
"142","false","50","false","200","40","50","true","0","36","true","44","500","29","2","27","0","27","2"
"146","false","50","false","200","40","50","true","0","37","true","44","500","0","1","0","1","0","0"
"144","false","50","false","200","40","50","true","0","36","true","48","500","44","1","43","0","43","1"
"99","false","50","false","200","40","50","true","0","25","true","46","500","30","1","29","0","29","1"
"140","false","50","false","200","40","50","true","0","35","true","48","500","21","2","20","1","20","1"
"147","false","50","false","200","40","50","true","0","37","true","46","500","0","1","0","1","0","0"
"100","false","50","false","200","40","50","true","0","25","true","48","500","0","0","0","0","0","0"
"148","false","50","false","200","40","50","true","0","37","true","48","500","0","0","0","0","0","0"
"151","false","50","false","200","40","50","true","0","38","true","46","500","48","4","45","1","45","3"
"107","false","50","false","200","40","50","true","0","27","true","46","500","31","4","27","0","27","4"
"122","false","50","false","200","40","50","true","0","31","true","44","500","0","0","0","0","0","0"
"116","false","50","false","200","40","50","true","0","29","true","48","500","0","0","0","0","0","0"
"125","false","50","false","200","40","50","true","0","32","true","42","500","0","0","0","0","0","0"
"108","false","50","false","200","40","50","true","0","27","true","48","500","31","2","29","0","29","2"
"153","false","50","false","200","40","50","true","0","39","true","42","500","39","2","37","0","37","2"
"158","false","50","false","200","40","50","true","0","40","true","44","366","50","6","44","0","44","6"
"159","false","50","false","200","40","50","true","0","40","true","46","500","49","4","46","1","46","3"
"155","false","50","false","200","40","50","true","0","39","true","46","500","0","0","0","0","0","0"
"156","false","50","false","200","40","50","true","0","39","true","48","500","0","0","0","0","0","0"
"162","false","50","false","200","40","50","true","0","41","true","44","500","0","0","0","0","0","0"
"161","false","50","false","200","40","50","true","0","41","true","42","500","40","1","39","0","39","1"
"121","false","50","false","200","40","50","true","0","31","true","42","500","0","0","0","0","0","0"
"169","false","50","false","200","40","50","true","0","43","true","42","500","49","8","42","1","42","7"
"154","false","50","false","200","40","50","true","0","39","true","44","500","20","1","19","0","19","1"
"114","false","50","false","200","40","50","true","0","29","true","44","500","32","2","30","0","30","2"
"138","false","50","false","200","40","50","true","0","35","true","44","500","28","6","26","4","26","2"
"134","false","50","false","200","40","50","true","0","34","true","44","500","39","1","38","0","38","1"
"168","false","50","false","200","40","50","true","0","42","true","48","500","0","0","0","0","0","0"
"111","false","50","false","200","40","50","true","0","28","true","46","500","0","2","0","2","0","0"
"170","false","50","false","200","40","50","true","0","43","true","44","500","33","6","31","4","31","2"
"127","false","50","false","200","40","50","true","0","32","true","46","500","0","0","0","0","0","0"
"173","false","50","false","200","40","50","true","0","44","true","42","500","25","2","23","0","23","2"
"171","false","50","false","200","40","50","true","0","43","true","46","500","16","4","15","3","15","1"
"174","false","50","false","200","40","50","true","0","44","true","44","500","24","2","22","0","22","2"
"176","false","50","false","200","40","50","true","0","44","true","48","500","40","1","39","0","39","1"
"177","false","50","false","200","40","50","true","0","45","true","42","500","44","8","37","1","37","7"
"149","false","50","false","200","40","50","true","0","38","true","42","500","47","7","42","2","42","5"
"152","false","50","false","200","40","50","true","0","38","true","48","500","48","2","47","1","47","1"
"131","false","50","false","200","40","50","true","0","33","true","46","500","0","2","0","2","0","0"
"130","false","50","false","200","40","50","true","0","33","true","44","500","0","2","0","2","0","0"
"181","false","50","false","200","40","50","true","0","46","true","42","500","47","6","41","0","41","6"
"157","false","50","false","200","40","50","true","0","40","true","42","347","50","8","42","0","42","8"
"150","false","50","false","200","40","50","true","0","38","true","44","500","48","5","44","1","44","4"
"172","false","50","false","200","40","50","true","0","43","true","48","500","40","2","38","0","38","2"
"132","false","50","false","200","40","50","true","0","33","true","48","500","0","1","0","1","0","0"
"183","false","50","false","200","40","50","true","0","46","true","46","500","47","2","45","0","45","2"
"141","false","50","false","200","40","50","true","0","36","true","42","500","38","3","35","0","35","3"
"185","false","50","false","200","40","50","true","0","47","true","42","500","43","5","40","2","40","3"
"137","false","50","false","200","40","50","true","0","35","true","42","500","20","8","14","2","14","6"
"186","false","50","false","200","40","50","true","0","47","true","44","500","48","4","44","0","44","4"
"139","false","50","false","200","40","50","true","0","35","true","46","500","17","4","14","1","14","3"
"189","false","50","false","200","40","50","true","0","48","true","42","500","48","8","40","0","40","8"
"136","false","50","false","200","40","50","true","0","34","true","48","500","0","0","0","0","0","0"
"135","false","50","false","200","40","50","true","0","34","true","46","500","0","0","0","0","0","0"
"197","false","50","false","200","40","50","true","0","50","true","42","500","27","8","20","1","20","7"
"187","false","50","false","200","40","50","true","0","47","true","46","500","23","2","22","1","22","1"
"199","false","50","false","200","40","50","true","0","50","true","46","500","46","4","42","0","42","4"
"194","false","50","false","200","40","50","true","0","49","true","44","500","40","3","37","0","37","3"
"160","false","50","false","200","40","50","true","0","40","true","48","500","27","2","25","0","25","2"
"164","false","50","false","200","40","50","true","0","41","true","48","500","0","0","0","0","0","0"
"201","false","50","false","200","40","50","true","0","51","true","42","500","40","6","34","0","34","6"
"188","false","50","false","200","40","50","true","0","47","true","48","500","23","1","23","1","23","0"
"165","false","50","false","200","40","50","true","0","42","true","42","500","0","0","0","0","0","0"
"205","false","50","false","200","40","50","true","0","52","true","42","500","0","0","0","0","0","0"
"203","false","50","false","200","40","50","true","0","51","true","46","500","38","3","35","0","35","3"
"166","false","50","false","200","40","50","true","0","42","true","44","500","0","0","0","0","0","0"
"179","false","50","false","200","40","50","true","0","45","true","46","500","46","4","44","2","44","2"
"175","false","50","false","200","40","50","true","0","44","true","46","500","36","1","35","0","35","1"
"209","false","50","false","200","40","50","true","0","53","true","42","500","42","4","38","0","38","4"
"167","false","50","false","200","40","50","true","0","42","true","46","500","0","0","0","0","0","0"
"214","false","50","false","200","40","50","true","0","54","true","44","500","47","4","43","0","43","4"
"210","false","50","false","200","40","50","true","0","53","true","44","500","44","3","41","0","41","3"
"211","false","50","false","200","40","50","true","0","53","true","46","500","45","2","43","0","43","2"
"208","false","50","false","200","40","50","true","0","52","true","48","500","0","0","0","0","0","0"
"163","false","50","false","200","40","50","true","0","41","true","46","500","0","0","0","0","0","0"
"215","false","50","false","200","40","50","true","0","54","true","46","500","46","3","43","0","43","3"
"180","false","50","false","200","40","50","true","0","45","true","48","434","50","2","48","0","48","2"
"218","false","50","false","200","40","50","true","0","55","true","44","500","48","6","44","2","44","4"
"178","false","50","false","200","40","50","true","0","45","true","44","500","49","6","44","1","44","5"
"217","false","50","false","200","40","50","true","0","55","true","42","500","5","8","4","7","4","1"
"225","false","50","false","200","40","50","true","0","57","true","42","500","48","7","41","0","41","7"
"224","false","50","false","200","40","50","true","0","56","true","48","500","44","2","42","0","42","2"
"226","false","50","false","200","40","50","true","0","57","true","44","500","46","6","40","0","40","6"
"229","false","50","false","200","40","50","true","0","58","true","42","500","48","6","42","0","42","6"
"191","false","50","false","200","40","50","true","0","48","true","46","500","46","4","42","0","42","4"
"222","false","50","false","200","40","50","true","0","56","true","44","500","31","6","26","1","26","5"
"184","false","50","false","200","40","50","true","0","46","true","48","500","47","2","45","0","45","2"
"227","false","50","false","200","40","50","true","0","57","true","46","500","45","4","43","2","43","2"
"231","false","50","false","200","40","50","true","0","58","true","46","500","48","3","46","1","46","2"
"182","false","50","false","200","40","50","true","0","46","true","44","500","37","4","33","0","33","4"
"193","false","50","false","200","40","50","true","0","49","true","42","500","42","4","39","1","39","3"
"190","false","50","false","200","40","50","true","0","48","true","44","500","45","6","39","0","39","6"
"233","false","50","false","200","40","50","true","0","59","true","42","500","48","8","40","0","40","8"
"234","false","50","false","200","40","50","true","0","59","true","44","500","48","6","42","0","42","6"
"235","false","50","false","200","40","50","true","0","59","true","46","500","43","4","39","0","39","4"
"195","false","50","false","200","40","50","true","0","49","true","46","500","43","2","41","0","41","2"
"198","false","50","false","200","40","50","true","0","50","true","44","500","28","6","22","0","22","6"
"196","false","50","false","200","40","50","true","0","49","true","48","500","42","1","41","0","41","1"
"241","false","50","false","200","40","50","true","0","61","true","42","500","47","6","42","1","42","5"
"236","false","50","false","200","40","50","true","0","59","true","48","500","43","2","41","0","41","2"
"237","false","50","false","200","40","50","true","0","60","true","42","500","0","0","0","0","0","0"
"246","false","50","false","200","40","50","true","0","62","true","44","500","49","6","43","0","43","6"
"242","false","50","false","200","40","50","true","0","61","true","44","500","23","5","20","2","20","3"
"247","false","50","false","200","40","50","true","0","62","true","46","413","50","4","46","0","46","4"
"239","false","50","false","200","40","50","true","0","60","true","46","500","0","0","0","0","0","0"
"248","false","50","false","200","40","50","true","0","62","true","48","435","50","2","48","0","48","2"
"200","false","50","false","200","40","50","true","0","50","true","48","500","41","2","39","0","39","2"
"192","false","50","false","200","40","50","true","0","48","true","48","500","19","2","17","0","17","2"
"221","false","50","false","200","40","50","true","0","56","true","42","500","48","8","41","1","41","7"
"213","false","50","false","200","40","50","true","0","54","true","42","500","9","6","7","4","7","2"
"202","false","50","false","200","40","50","true","0","51","true","44","500","41","5","37","1","37","4"
"253","false","50","false","200","40","50","true","0","64","true","42","500","43","7","42","6","42","1"
"206","false","50","false","200","40","50","true","0","52","true","44","500","0","0","0","0","0","0"
"252","false","50","false","200","40","50","true","0","63","true","48","500","31","2","31","2","31","0"
"216","false","50","false","200","40","50","true","0","54","true","48","500","39","2","37","0","37","2"
"257","false","50","false","200","40","50","true","0","65","true","42","500","8","6","6","4","6","2"
"212","false","50","false","200","40","50","true","0","53","true","48","500","38","1","37","0","37","1"
"207","false","50","false","200","40","50","true","0","52","true","46","500","0","0","0","0","0","0"
"219","false","50","false","200","40","50","true","0","55","true","46","500","21","4","20","3","20","1"
"258","false","50","false","200","40","50","true","0","65","true","44","500","4","5","4","5","4","0"
"259","false","50","false","200","40","50","true","0","65","true","46","500","6","3","5","2","5","1"
"254","false","50","false","200","40","50","true","0","64","true","44","500","30","5","28","3","28","2"
"223","false","50","false","200","40","50","true","0","56","true","46","500","43","4","39","0","39","4"
"204","false","50","false","200","40","50","true","0","51","true","48","500","28","2","26","0","26","2"
"230","false","50","false","200","40","50","true","0","58","true","44","500","46","4","42","0","42","4"
"255","false","50","false","200","40","50","true","0","64","true","46","500","21","4","20","3","20","1"
"256","false","50","false","200","40","50","true","0","64","true","48","500","23","2","21","0","21","2"
"265","false","50","false","200","40","50","true","0","67","true","42","500","0","1","0","1","0","0"
"245","false","50","false","200","40","50","true","0","62","true","42","500","49","8","42","1","42","7"
"274","false","50","false","200","40","50","true","0","69","true","44","500","46","4","42","0","42","4"
"273","false","50","false","200","40","50","true","0","69","true","42","500","46","5","41","0","41","5"
"267","false","50","false","200","40","50","true","0","67","true","46","500","0","2","0","2","0","0"
"269","false","50","false","200","40","50","true","0","68","true","42","500","0","0","0","0","0","0"
"220","false","50","false","200","40","50","true","0","55","true","48","500","14","2","13","1","13","1"
"243","false","50","false","200","40","50","true","0","61","true","46","500","48","3","46","1","46","2"
"275","false","50","false","200","40","50","true","0","69","true","46","500","46","3","43","0","43","3"
"232","false","50","false","200","40","50","true","0","58","true","48","500","44","1","43","0","43","1"
"238","false","50","false","200","40","50","true","0","60","true","44","500","0","0","0","0","0","0"
"279","false","50","false","200","40","50","true","0","70","true","46","500","0","0","0","0","0","0"
"249","false","50","false","200","40","50","true","0","63","true","42","500","38","8","36","6","36","2"
"280","false","50","false","200","40","50","true","0","70","true","48","500","0","0","0","0","0","0"
"285","false","50","false","200","40","50","true","0","72","true","42","500","41","8","34","1","34","7"
"261","false","50","false","200","40","50","true","0","66","true","42","392","50","8","42","0","42","8"
"228","false","50","false","200","40","50","true","0","57","true","48","500","14","2","13","1","13","1"
"289","false","50","false","200","40","50","true","0","73","true","42","500","46","5","41","0","41","5"
"286","false","50","false","200","40","50","true","0","72","true","44","500","45","6","39","0","39","6"
"250","false","50","false","200","40","50","true","0","63","true","44","500","41","6","39","4","39","2"
"281","false","50","false","200","40","50","true","0","71","true","42","500","20","4","20","4","20","0"
"240","false","50","false","200","40","50","true","0","60","true","48","500","0","0","0","0","0","0"
"283","false","50","false","200","40","50","true","0","71","true","46","500","16","3","16","3","16","0"
"251","false","50","false","200","40","50","true","0","63","true","46","500","19","4","19","4","19","0"
"294","false","50","false","200","40","50","true","0","74","true","44","500","35","4","32","1","32","3"
"284","false","50","false","200","40","50","true","0","71","true","48","500","20","2","20","2","20","0"
"262","false","50","false","200","40","50","true","0","66","true","44","500","44","6","38","0","38","6"
"295","false","50","false","200","40","50","true","0","74","true","46","500","34","2","34","2","34","0"
"298","false","50","false","200","40","50","true","0","75","true","44","500","1","6","1","6","1","0"
"301","false","50","false","200","40","50","true","0","76","true","42","500","39","6","38","5","38","1"
"292","false","50","false","200","40","50","true","0","73","true","48","500","36","2","34","0","34","2"
"263","false","50","false","200","40","50","true","0","66","true","46","500","39","4","35","0","35","4"
"303","false","50","false","200","40","50","true","0","76","true","46","500","32","3","31","2","31","1"
"305","false","50","false","200","40","50","true","0","77","true","42","500","49","8","41","0","41","8"
"264","false","50","false","200","40","50","true","0","66","true","48","500","41","2","39","0","39","2"
"309","false","50","false","200","40","50","true","0","78","true","42","500","42","4","39","1","39","3"
"306","false","50","false","200","40","50","true","0","77","true","44","500","48","6","42","0","42","6"
"310","false","50","false","200","40","50","true","0","78","true","44","500","48","4","44","0","44","4"
"299","false","50","false","200","40","50","true","0","75","true","46","500","5","4","5","4","5","0"
"311","false","50","false","200","40","50","true","0","78","true","46","500","47","3","44","0","44","3"
"287","false","50","false","200","40","50","true","0","72","true","46","500","48","4","44","0","44","4"
"313","false","50","false","200","40","50","true","0","79","true","42","366","50","8","42","0","42","8"
"272","false","50","false","200","40","50","true","0","68","true","48","500","0","0","0","0","0","0"
"266","false","50","false","200","40","50","true","0","67","true","44","500","0","2","0","2","0","0"
"244","false","50","false","200","40","50","true","0","61","true","48","500","0","1","0","1","0","0"
"297","false","50","false","200","40","50","true","0","75","true","42","500","43","8","41","6","41","2"
"314","false","50","false","200","40","50","true","0","79","true","44","389","50","6","44","0","44","6"
"270","false","50","false","200","40","50","true","0","68","true","44","500","0","0","0","0","0","0"
"268","false","50","false","200","40","50","true","0","67","true","48","500","0","1","0","1","0","0"
"260","false","50","false","200","40","50","true","0","65","true","48","500","28","1","28","1","28","0"
"308","false","50","false","200","40","50","true","0","77","true","48","500","41","2","39","0","39","2"
"317","false","50","false","200","40","50","true","0","80","true","42","500","46","6","41","1","41","5"
"277","false","50","false","200","40","50","true","0","70","true","42","500","0","0","0","0","0","0"
"318","false","50","false","200","40","50","true","0","80","true","44","500","43","3","40","0","40","3"
"271","false","50","false","200","40","50","true","0","68","true","46","500","0","0","0","0","0","0"
"316","false","50","false","200","40","50","true","0","79","true","48","500","26","2","24","0","24","2"
"278","false","50","false","200","40","50","true","0","70","true","44","500","0","0","0","0","0","0"
"288","false","50","false","200","40","50","true","0","72","true","48","500","36","2","36","2","36","0"
"322","false","50","false","200","40","50","true","0","81","true","44","500","37","2","35","0","35","2"
"290","false","50","false","200","40","50","true","0","73","true","44","500","44","4","40","0","40","4"
"319","false","50","false","200","40","50","true","0","80","true","46","500","33","2","31","0","31","2"
"293","false","50","false","200","40","50","true","0","74","true","42","500","34","5","32","3","32","2"
"320","false","50","false","200","40","50","true","0","80","true","48","500","25","1","24","0","24","1"
"276","false","50","false","200","40","50","true","0","69","true","48","500","27","1","26","0","26","1"
"334","false","50","false","200","40","50","true","0","84","true","44","500","11","6","11","6","11","0"
"327","false","50","false","200","40","50","true","0","82","true","46","500","31","2","29","0","29","2"
"291","false","50","false","200","40","50","true","0","73","true","46","500","37","3","34","0","34","3"
"339","false","50","false","200","40","50","true","0","85","true","46","500","33","2","32","1","32","1"
"282","false","50","false","200","40","50","true","0","71","true","44","500","14","3","14","3","14","0"
"331","false","50","false","200","40","50","true","0","83","true","46","500","29","3","26","0","26","3"
"332","false","50","false","200","40","50","true","0","83","true","48","500","20","2","18","0","18","2"
"300","false","50","false","200","40","50","true","0","75","true","48","500","32","2","31","1","31","1"
"315","false","50","false","200","40","50","true","0","79","true","46","357","50","4","46","0","46","4"
"341","false","50","false","200","40","50","true","0","86","true","42","500","29","8","23","2","23","6"
"307","false","50","false","200","40","50","true","0","77","true","46","500","45","4","41","0","41","4"
"345","false","50","false","200","40","50","true","0","87","true","42","500","40","2","38","0","38","2"
"336","false","50","false","200","40","50","true","0","84","true","48","500","7","2","7","2","7","0"
"302","false","50","false","200","40","50","true","0","76","true","44","500","34","4","33","3","33","1"
"296","false","50","false","200","40","50","true","0","74","true","48","500","25","1","24","0","24","1"
"346","false","50","false","200","40","50","true","0","87","true","44","500","8","1","7","0","7","1"
"348","false","50","false","200","40","50","true","0","87","true","48","500","0","0","0","0","0","0"
"343","false","50","false","200","40","50","true","0","86","true","46","500","27","4","24","1","24","3"
"321","false","50","false","200","40","50","true","0","81","true","42","500","38","3","35","0","35","3"
