"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Pub.nlogo"
"Mixed Group_Set DD by Olf_More Ranges"
"07/09/2024 11:17:39:349 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pen","N-Birds","see-wind-arrows","Length-Odor-Trails","Olfaction-Threshold","Detection-Distance","communicate","weight-flock-crosswind","Seed","Mixed-Group","Number-Of-Low-Olf","[step]","(count turtles with [did-find-food = 1])","(count turtles with [ever-find-odor = 1])","(count turtles with [ever-find-odor = 0 and did-find-food = 1])","(count turtles with [ever-find-odor = 1 and did-find-food = 0])","(count turtles with [did-find-food = 1 and dd = 50])","(count turtles with [did-find-food = 1 and dd = 10])"
"246","false","50","false","200","40","50","true","0.95","23","true","49","500","13","1","12","0","12","1"
"307","false","50","false","200","40","50","true","0.95","54","true","30","500","0","0","0","0","0","0"
"303","false","50","false","200","40","50","true","0.95","52","true","30","500","47","20","29","2","29","18"
"315","false","50","false","200","40","50","true","0.95","58","true","30","500","46","20","30","4","30","16"
"274","false","50","false","200","40","50","true","0.95","37","true","49","500","0","0","0","0","0","0"
"293","false","50","false","200","40","50","true","0.95","47","true","30","500","9","12","6","9","6","3"
"294","false","50","false","200","40","50","true","0.95","47","true","49","500","0","0","0","0","0","0"
"301","false","50","false","200","40","50","true","0.95","51","true","30","400","50","20","30","0","30","20"
"224","false","50","false","200","40","50","true","0.95","12","true","49","500","0","1","0","1","0","0"
"260","false","50","false","200","40","50","true","0.95","30","true","49","500","10","1","9","0","9","1"
"309","false","50","false","200","40","50","true","0.95","55","true","30","500","22","3","19","0","19","3"
"317","false","50","false","200","40","50","true","0.95","59","true","30","500","44","18","26","0","26","18"
"264","false","50","false","200","40","50","true","0.95","32","true","49","500","0","0","0","0","0","0"
"319","false","50","false","200","40","50","true","0.95","60","true","30","500","0","0","0","0","0","0"
"308","false","50","false","200","40","50","true","0.95","54","true","49","500","0","0","0","0","0","0"
"262","false","50","false","200","40","50","true","0.95","31","true","49","500","0","0","0","0","0","0"
"333","false","50","false","200","40","50","true","0.95","67","true","30","500","48","20","30","2","30","18"
"321","false","50","false","200","40","50","true","0.95","61","true","30","407","50","20","30","0","30","20"
"290","false","50","false","200","40","50","true","0.95","45","true","49","490","50","1","49","0","49","1"
"323","false","50","false","200","40","50","true","0.95","62","true","30","349","50","20","30","0","30","20"
"230","false","50","false","200","40","50","true","0.95","15","true","49","500","11","1","10","0","10","1"
"318","false","50","false","200","40","50","true","0.95","59","true","49","500","0","0","0","0","0","0"
"329","false","50","false","200","40","50","true","0.95","65","true","30","500","15","20","6","11","6","9"
"314","false","50","false","200","40","50","true","0.95","57","true","49","424","50","1","49","0","49","1"
"337","false","50","false","200","40","50","true","0.95","69","true","30","500","42","20","30","8","30","12"
"312","false","50","false","200","40","50","true","0.95","56","true","49","408","50","1","49","0","49","1"
"322","false","50","false","200","40","50","true","0.95","61","true","49","480","50","1","49","0","49","1"
"325","false","50","false","200","40","50","true","0.95","63","true","30","500","39","20","27","8","27","12"
"339","false","50","false","200","40","50","true","0.95","70","true","30","367","50","20","30","0","30","20"
"327","false","50","false","200","40","50","true","0.95","64","true","30","500","33","20","29","16","29","4"
"334","false","50","false","200","40","50","true","0.95","67","true","49","435","50","1","49","0","49","1"
"320","false","50","false","200","40","50","true","0.95","60","true","49","476","50","1","49","0","49","1"
"306","false","50","false","200","40","50","true","0.95","53","true","49","500","0","1","0","1","0","0"
"300","false","50","false","200","40","50","true","0.95","50","true","49","500","0","0","0","0","0","0"
"336","false","50","false","200","40","50","true","0.95","68","true","49","500","46","1","46","1","46","0"
"347","false","50","false","200","40","50","true","0.95","74","true","30","386","50","20","30","0","30","20"
"349","false","50","false","200","40","50","true","0.95","75","true","30","500","28","20","18","10","18","10"
"311","false","50","false","200","40","50","true","0.95","56","true","30","378","50","20","30","0","30","20"
"326","false","50","false","200","40","50","true","0.95","63","true","49","500","0","0","0","0","0","0"
"344","false","50","false","200","40","50","true","0.95","72","true","49","410","50","1","49","0","49","1"
"335","false","50","false","200","40","50","true","0.95","68","true","30","500","2","20","2","20","2","0"
"331","false","50","false","200","40","50","true","0.95","66","true","30","500","34","20","25","11","25","9"
"324","false","50","false","200","40","50","true","0.95","62","true","49","500","0","0","0","0","0","0"
"353","false","50","false","200","40","50","true","0.95","77","true","30","500","11","17","11","17","11","0"
"357","false","50","false","200","40","50","true","0.95","79","true","30","377","50","20","30","0","30","20"
"355","false","50","false","200","40","50","true","0.95","78","true","30","500","37","20","28","11","28","9"
"345","false","50","false","200","40","50","true","0.95","73","true","30","500","23","6","17","0","17","6"
"351","false","50","false","200","40","50","true","0.95","76","true","30","500","0","0","0","0","0","0"
"359","false","50","false","200","40","50","true","0.95","80","true","30","500","46","20","29","3","29","17"
"361","false","50","false","200","40","50","true","0.95","81","true","30","500","29","20","18","9","18","11"
"358","false","50","false","200","40","50","true","0.95","79","true","49","399","50","1","49","0","49","1"
"328","false","50","false","200","40","50","true","0.95","64","true","49","500","11","1","10","0","10","1"
"298","false","50","false","200","40","50","true","0.95","49","true","49","500","0","0","0","0","0","0"
"365","false","50","false","200","40","50","true","0.95","83","true","30","500","22","20","16","14","16","6"
"346","false","50","false","200","40","50","true","0.95","73","true","49","426","50","1","49","0","49","1"
"310","false","50","false","200","40","50","true","0.95","55","true","49","500","0","0","0","0","0","0"
"373","false","50","false","200","40","50","true","0.95","87","true","30","377","50","20","30","0","30","20"
"363","false","50","false","200","40","50","true","0.95","82","true","30","500","34","20","27","13","27","7"
"302","false","50","false","200","40","50","true","0.95","51","true","49","500","0","0","0","0","0","0"
"362","false","50","false","200","40","50","true","0.95","81","true","49","500","46","1","45","0","45","1"
"316","false","50","false","200","40","50","true","0.95","58","true","49","500","8","1","7","0","7","1"
"371","false","50","false","200","40","50","true","0.95","86","true","30","500","43","15","28","0","28","15"
"304","false","50","false","200","40","50","true","0.95","52","true","49","500","0","0","0","0","0","0"
"367","false","50","false","200","40","50","true","0.95","84","true","30","500","0","0","0","0","0","0"
"341","false","50","false","200","40","50","true","0.95","71","true","30","500","27","10","17","0","17","10"
"369","false","50","false","200","40","50","true","0.95","85","true","30","500","40","14","26","0","26","14"
"379","false","50","false","200","40","50","true","0.95","90","true","30","500","47","20","28","1","28","19"
"356","false","50","false","200","40","50","true","0.95","78","true","49","489","50","1","49","0","49","1"
"354","false","50","false","200","40","50","true","0.95","77","true","49","500","0","0","0","0","0","0"
"340","false","50","false","200","40","50","true","0.95","70","true","49","500","46","1","45","0","45","1"
"372","false","50","false","200","40","50","true","0.95","86","true","49","489","50","1","49","0","49","1"
"330","false","50","false","200","40","50","true","0.95","65","true","49","500","0","1","0","1","0","0"
"377","false","50","false","200","40","50","true","0.95","89","true","30","408","50","20","30","0","30","20"
"368","false","50","false","200","40","50","true","0.95","84","true","49","470","50","1","49","0","49","1"
"370","false","50","false","200","40","50","true","0.95","85","true","49","500","42","1","42","1","42","0"
"348","false","50","false","200","40","50","true","0.95","74","true","49","500","30","1","29","0","29","1"
"352","false","50","false","200","40","50","true","0.95","76","true","49","500","0","0","0","0","0","0"
"389","false","50","false","200","40","50","true","0.95","95","true","30","500","34","20","19","5","19","15"
"366","false","50","false","200","40","50","true","0.95","83","true","49","500","18","1","17","0","17","1"
"401","false","50","false","200","40","50","false","0","1","true","30","500","12","12","0","0","0","12"
"343","false","50","false","200","40","50","true","0.95","72","true","30","500","33","15","25","7","25","8"
"402","false","50","false","200","40","50","false","0","1","true","49","500","1","1","0","0","0","1"
"403","false","50","false","200","40","50","false","0","2","true","30","500","9","9","0","0","0","9"
"397","false","50","false","200","40","50","true","0.95","99","true","30","500","49","20","30","1","30","19"
"404","false","50","false","200","40","50","false","0","2","true","49","500","1","1","0","0","0","1"
"391","false","50","false","200","40","50","true","0.95","96","true","30","500","46","20","30","4","30","16"
"405","false","50","false","200","40","50","false","0","3","true","30","500","9","10","0","1","0","9"
"383","false","50","false","200","40","50","true","0.95","92","true","30","500","39","20","26","7","26","13"
"406","false","50","false","200","40","50","false","0","3","true","49","500","1","1","0","0","0","1"
"407","false","50","false","200","40","50","false","0","4","true","30","500","0","0","0","0","0","0"
"408","false","50","false","200","40","50","false","0","4","true","49","500","0","0","0","0","0","0"
"409","false","50","false","200","40","50","false","0","5","true","30","500","0","0","0","0","0","0"
"410","false","50","false","200","40","50","false","0","5","true","49","500","0","0","0","0","0","0"
"382","false","50","false","200","40","50","true","0.95","91","true","49","483","50","1","49","0","49","1"
"411","false","50","false","200","40","50","false","0","6","true","30","500","10","19","0","9","0","10"
"412","false","50","false","200","40","50","false","0","6","true","49","500","0","1","0","1","0","0"
"413","false","50","false","200","40","50","false","0","7","true","30","500","5","7","0","2","0","5"
"378","false","50","false","200","40","50","true","0.95","89","true","49","402","50","1","49","0","49","1"
"385","false","50","false","200","40","50","true","0.95","93","true","30","500","0","20","0","20","0","0"
"393","false","50","false","200","40","50","true","0.95","97","true","30","500","34","11","25","2","25","9"
"415","false","50","false","200","40","50","false","0","8","true","30","500","14","16","0","2","0","14"
"414","false","50","false","200","40","50","false","0","7","true","49","500","1","1","0","0","0","1"
"416","false","50","false","200","40","50","false","0","8","true","49","500","1","1","0","0","0","1"
"417","false","50","false","200","40","50","false","0","9","true","30","500","19","19","0","0","0","19"
"387","false","50","false","200","40","50","true","0.95","94","true","30","372","50","20","30","0","30","20"
"338","false","50","false","200","40","50","true","0.95","69","true","49","500","0","0","0","0","0","0"
"418","false","50","false","200","40","50","false","0","9","true","49","500","1","1","0","0","0","1"
"419","false","50","false","200","40","50","false","0","10","true","30","500","13","13","0","0","0","13"
"420","false","50","false","200","40","50","false","0","10","true","49","500","0","0","0","0","0","0"
"421","false","50","false","200","40","50","false","0","11","true","30","500","2","5","0","3","0","2"
"332","false","50","false","200","40","50","true","0.95","66","true","49","500","0","0","0","0","0","0"
"422","false","50","false","200","40","50","false","0","11","true","49","500","0","0","0","0","0","0"
"423","false","50","false","200","40","50","false","0","12","true","30","500","16","20","0","4","0","16"
"424","false","50","false","200","40","50","false","0","12","true","49","500","1","1","0","0","0","1"
"426","false","50","false","200","40","50","false","0","13","true","49","500","1","1","0","0","0","1"
"427","false","50","false","200","40","50","false","0","14","true","30","500","16","19","0","3","0","16"
"428","false","50","false","200","40","50","false","0","14","true","49","500","1","1","0","0","0","1"
"425","false","50","false","200","40","50","false","0","13","true","30","500","11","17","0","6","0","11"
"429","false","50","false","200","40","50","false","0","15","true","30","500","6","7","0","1","0","6"
"431","false","50","false","200","40","50","false","0","16","true","30","500","13","13","0","0","0","13"
"430","false","50","false","200","40","50","false","0","15","true","49","500","0","0","0","0","0","0"
"432","false","50","false","200","40","50","false","0","16","true","49","500","1","1","0","0","0","1"
"433","false","50","false","200","40","50","false","0","17","true","30","500","4","8","0","4","0","4"
"434","false","50","false","200","40","50","false","0","17","true","49","500","0","0","0","0","0","0"
"435","false","50","false","200","40","50","false","0","18","true","30","500","15","20","0","5","0","15"
"384","false","50","false","200","40","50","true","0.95","92","true","49","500","0","0","0","0","0","0"
"436","false","50","false","200","40","50","false","0","18","true","49","500","1","1","0","0","0","1"
"437","false","50","false","200","40","50","false","0","19","true","30","500","0","11","0","11","0","0"
"364","false","50","false","200","40","50","true","0.95","82","true","49","412","50","1","49","0","49","1"
"438","false","50","false","200","40","50","false","0","19","true","49","500","0","0","0","0","0","0"
"439","false","50","false","200","40","50","false","0","20","true","30","500","14","19","0","5","0","14"
"441","false","50","false","200","40","50","false","0","21","true","30","500","20","20","0","0","0","20"
"440","false","50","false","200","40","50","false","0","20","true","49","500","1","1","0","0","0","1"
"374","false","50","false","200","40","50","true","0.95","87","true","49","500","44","1","43","0","43","1"
"443","false","50","false","200","40","50","false","0","22","true","30","500","18","20","0","2","0","18"
"442","false","50","false","200","40","50","false","0","21","true","49","500","1","1","0","0","0","1"
"444","false","50","false","200","40","50","false","0","22","true","49","500","1","1","0","0","0","1"
"445","false","50","false","200","40","50","false","0","23","true","30","500","10","20","0","10","0","10"
"446","false","50","false","200","40","50","false","0","23","true","49","500","1","1","0","0","0","1"
"447","false","50","false","200","40","50","false","0","24","true","30","500","16","20","0","4","0","16"
"448","false","50","false","200","40","50","false","0","24","true","49","500","1","1","0","0","0","1"
"381","false","50","false","200","40","50","true","0.95","91","true","30","500","42","17","25","0","25","17"
"450","false","50","false","200","40","50","false","0","25","true","49","500","0","0","0","0","0","0"
"449","false","50","false","200","40","50","false","0","25","true","30","500","9","9","0","0","0","9"
"453","false","50","false","200","40","50","false","0","27","true","30","500","17","20","0","3","0","17"
"451","false","50","false","200","40","50","false","0","26","true","30","500","12","15","0","3","0","12"
"452","false","50","false","200","40","50","false","0","26","true","49","500","0","0","0","0","0","0"
"454","false","50","false","200","40","50","false","0","27","true","49","500","0","1","0","1","0","0"
"456","false","50","false","200","40","50","false","0","28","true","49","500","0","1","0","1","0","0"
"457","false","50","false","200","40","50","false","0","29","true","30","500","6","6","0","0","0","6"
"458","false","50","false","200","40","50","false","0","29","true","49","500","0","0","0","0","0","0"
"459","false","50","false","200","40","50","false","0","30","true","30","500","13","19","0","6","0","13"
"455","false","50","false","200","40","50","false","0","28","true","30","500","0","14","0","14","0","0"
"460","false","50","false","200","40","50","false","0","30","true","49","500","1","1","0","0","0","1"
"461","false","50","false","200","40","50","false","0","31","true","30","500","0","0","0","0","0","0"
"462","false","50","false","200","40","50","false","0","31","true","49","500","0","0","0","0","0","0"
"463","false","50","false","200","40","50","false","0","32","true","30","500","0","0","0","0","0","0"
"464","false","50","false","200","40","50","false","0","32","true","49","500","0","0","0","0","0","0"
"465","false","50","false","200","40","50","false","0","33","true","30","500","1","5","0","4","0","1"
"467","false","50","false","200","40","50","false","0","34","true","30","500","3","5","0","2","0","3"
"466","false","50","false","200","40","50","false","0","33","true","49","500","0","1","0","1","0","0"
"376","false","50","false","200","40","50","true","0.95","88","true","49","500","0","0","0","0","0","0"
"469","false","50","false","200","40","50","false","0","35","true","30","500","5","20","0","15","0","5"
"468","false","50","false","200","40","50","false","0","34","true","49","500","0","0","0","0","0","0"
"470","false","50","false","200","40","50","false","0","35","true","49","500","0","1","0","1","0","0"
"396","false","50","false","200","40","50","true","0.95","98","true","49","397","50","1","49","0","49","1"
"471","false","50","false","200","40","50","false","0","36","true","30","500","5","5","0","0","0","5"
"473","false","50","false","200","40","50","false","0","37","true","30","500","0","3","0","3","0","0"
"472","false","50","false","200","40","50","false","0","36","true","49","500","1","1","0","0","0","1"
"474","false","50","false","200","40","50","false","0","37","true","49","500","0","0","0","0","0","0"
"350","false","50","false","200","40","50","true","0.95","75","true","49","500","0","0","0","0","0","0"
"475","false","50","false","200","40","50","false","0","38","true","30","500","15","20","0","5","0","15"
"476","false","50","false","200","40","50","false","0","38","true","49","500","0","1","0","1","0","0"
"477","false","50","false","200","40","50","false","0","39","true","30","500","7","10","0","3","0","7"
"478","false","50","false","200","40","50","false","0","39","true","49","500","0","0","0","0","0","0"
"479","false","50","false","200","40","50","false","0","40","true","30","500","16","20","0","4","0","16"
"480","false","50","false","200","40","50","false","0","40","true","49","500","1","1","0","0","0","1"
"481","false","50","false","200","40","50","false","0","41","true","30","500","1","1","0","0","0","1"
"482","false","50","false","200","40","50","false","0","41","true","49","500","0","0","0","0","0","0"
"484","false","50","false","200","40","50","false","0","42","true","49","500","0","0","0","0","0","0"
"485","false","50","false","200","40","50","false","0","43","true","30","500","13","18","0","5","0","13"
"483","false","50","false","200","40","50","false","0","42","true","30","500","0","0","0","0","0","0"
"486","false","50","false","200","40","50","false","0","43","true","49","500","1","1","0","0","0","1"
"487","false","50","false","200","40","50","false","0","44","true","30","500","3","3","0","0","0","3"
"488","false","50","false","200","40","50","false","0","44","true","49","500","1","1","0","0","0","1"
"489","false","50","false","200","40","50","false","0","45","true","30","500","14","20","0","6","0","14"
"491","false","50","false","200","40","50","false","0","46","true","30","500","15","15","0","0","0","15"
"492","false","50","false","200","40","50","false","0","46","true","49","500","1","1","0","0","0","1"
"490","false","50","false","200","40","50","false","0","45","true","49","500","1","1","0","0","0","1"
"493","false","50","false","200","40","50","false","0","47","true","30","500","8","10","0","2","0","8"
"496","false","50","false","200","40","50","false","0","48","true","49","500","1","1","0","0","0","1"
"495","false","50","false","200","40","50","false","0","48","true","30","500","19","20","0","1","0","19"
"494","false","50","false","200","40","50","false","0","47","true","49","500","0","1","0","1","0","0"
"497","false","50","false","200","40","50","false","0","49","true","30","500","6","13","0","7","0","6"
"498","false","50","false","200","40","50","false","0","49","true","49","500","1","1","0","0","0","1"
"395","false","50","false","200","40","50","true","0.95","98","true","30","500","22","9","17","4","17","5"
"499","false","50","false","200","40","50","false","0","50","true","30","500","17","20","0","3","0","17"
"500","false","50","false","200","40","50","false","0","50","true","49","500","1","1","0","0","0","1"
"501","false","50","false","200","40","50","false","0","51","true","30","500","12","16","0","4","0","12"
"503","false","50","false","200","40","50","false","0","52","true","30","500","5","6","0","1","0","5"
"502","false","50","false","200","40","50","false","0","51","true","49","500","1","1","0","0","0","1"
"504","false","50","false","200","40","50","false","0","52","true","49","500","0","0","0","0","0","0"
"505","false","50","false","200","40","50","false","0","53","true","30","500","8","8","0","0","0","8"
"506","false","50","false","200","40","50","false","0","53","true","49","500","1","1","0","0","0","1"
"507","false","50","false","200","40","50","false","0","54","true","30","500","13","14","0","1","0","13"
"508","false","50","false","200","40","50","false","0","54","true","49","500","1","1","0","0","0","1"
"510","false","50","false","200","40","50","false","0","55","true","49","500","1","1","0","0","0","1"
"509","false","50","false","200","40","50","false","0","55","true","30","500","8","20","0","12","0","8"
"511","false","50","false","200","40","50","false","0","56","true","30","500","18","20","0","2","0","18"
"512","false","50","false","200","40","50","false","0","56","true","49","500","1","1","0","0","0","1"
"388","false","50","false","200","40","50","true","0.95","94","true","49","500","15","1","14","0","14","1"
"513","false","50","false","200","40","50","false","0","57","true","30","500","17","18","0","1","0","17"
"514","false","50","false","200","40","50","false","0","57","true","49","500","1","1","0","0","0","1"
"516","false","50","false","200","40","50","false","0","58","true","49","500","0","0","0","0","0","0"
"375","false","50","false","200","40","50","true","0.95","88","true","30","500","0","0","0","0","0","0"
"517","false","50","false","200","40","50","false","0","59","true","30","500","13","20","0","7","0","13"
"518","false","50","false","200","40","50","false","0","59","true","49","500","1","1","0","0","0","1"
"519","false","50","false","200","40","50","false","0","60","true","30","500","0","0","0","0","0","0"
"390","false","50","false","200","40","50","true","0.95","95","true","49","459","50","1","49","0","49","1"
"515","false","50","false","200","40","50","false","0","58","true","30","500","9","13","0","4","0","9"
"520","false","50","false","200","40","50","false","0","60","true","49","500","0","0","0","0","0","0"
"521","false","50","false","200","40","50","false","0","61","true","30","500","10","17","0","7","0","10"
"386","false","50","false","200","40","50","true","0.95","93","true","49","500","5","1","5","1","5","0"
"522","false","50","false","200","40","50","false","0","61","true","49","500","0","1","0","1","0","0"
"524","false","50","false","200","40","50","false","0","62","true","49","500","1","1","0","0","0","1"
"523","false","50","false","200","40","50","false","0","62","true","30","500","14","20","0","6","0","14"
"525","false","50","false","200","40","50","false","0","63","true","30","500","12","20","0","8","0","12"
"342","false","50","false","200","40","50","true","0.95","71","true","49","500","0","0","0","0","0","0"
"526","false","50","false","200","40","50","false","0","63","true","49","500","0","1","0","1","0","0"
"527","false","50","false","200","40","50","false","0","64","true","30","500","5","19","0","14","0","5"
"528","false","50","false","200","40","50","false","0","64","true","49","500","0","1","0","1","0","0"
"530","false","50","false","200","40","50","false","0","65","true","49","500","0","0","0","0","0","0"
"531","false","50","false","200","40","50","false","0","66","true","30","500","19","20","0","1","0","19"
"529","false","50","false","200","40","50","false","0","65","true","30","500","3","10","0","7","0","3"
"532","false","50","false","200","40","50","false","0","66","true","49","500","1","1","0","0","0","1"
"533","false","50","false","200","40","50","false","0","67","true","30","500","4","10","0","6","0","4"
"534","false","50","false","200","40","50","false","0","67","true","49","500","0","0","0","0","0","0"
"535","false","50","false","200","40","50","false","0","68","true","30","500","1","1","0","0","0","1"
"537","false","50","false","200","40","50","false","0","69","true","30","500","9","9","0","0","0","9"
"536","false","50","false","200","40","50","false","0","68","true","49","500","0","0","0","0","0","0"
"539","false","50","false","200","40","50","false","0","70","true","30","500","2","3","0","1","0","2"
"538","false","50","false","200","40","50","false","0","69","true","49","500","0","0","0","0","0","0"
"540","false","50","false","200","40","50","false","0","70","true","49","500","0","0","0","0","0","0"
"541","false","50","false","200","40","50","false","0","71","true","30","500","1","20","0","19","0","1"
"543","false","50","false","200","40","50","false","0","72","true","30","500","16","18","0","2","0","16"
"544","false","50","false","200","40","50","false","0","72","true","49","500","0","1","0","1","0","0"
"545","false","50","false","200","40","50","false","0","73","true","30","500","13","13","0","0","0","13"
"546","false","50","false","200","40","50","false","0","73","true","49","500","1","1","0","0","0","1"
"547","false","50","false","200","40","50","false","0","74","true","30","500","7","17","0","10","0","7"
"548","false","50","false","200","40","50","false","0","74","true","49","500","0","0","0","0","0","0"
"542","false","50","false","200","40","50","false","0","71","true","49","500","0","1","0","1","0","0"
"549","false","50","false","200","40","50","false","0","75","true","30","500","7","20","0","13","0","7"
"550","false","50","false","200","40","50","false","0","75","true","49","500","0","1","0","1","0","0"
"551","false","50","false","200","40","50","false","0","76","true","30","500","6","18","0","12","0","6"
"553","false","50","false","200","40","50","false","0","77","true","30","500","17","20","0","3","0","17"
"552","false","50","false","200","40","50","false","0","76","true","49","500","0","1","0","1","0","0"
"554","false","50","false","200","40","50","false","0","77","true","49","500","1","1","0","0","0","1"
"556","false","50","false","200","40","50","false","0","78","true","49","500","0","1","0","1","0","0"
"555","false","50","false","200","40","50","false","0","78","true","30","500","5","7","0","2","0","5"
"557","false","50","false","200","40","50","false","0","79","true","30","500","14","19","0","5","0","14"
"558","false","50","false","200","40","50","false","0","79","true","49","500","1","1","0","0","0","1"
"559","false","50","false","200","40","50","false","0","80","true","30","500","12","13","0","1","0","12"
"560","false","50","false","200","40","50","false","0","80","true","49","500","1","1","0","0","0","1"
"561","false","50","false","200","40","50","false","0","81","true","30","500","4","6","0","2","0","4"
"562","false","50","false","200","40","50","false","0","81","true","49","500","0","0","0","0","0","0"
"563","false","50","false","200","40","50","false","0","82","true","30","500","10","10","0","0","0","10"
"564","false","50","false","200","40","50","false","0","82","true","49","500","0","0","0","0","0","0"
"565","false","50","false","200","40","50","false","0","83","true","30","500","18","19","0","1","0","18"
"566","false","50","false","200","40","50","false","0","83","true","49","500","1","1","0","0","0","1"
"567","false","50","false","200","40","50","false","0","84","true","30","500","10","20","0","10","0","10"
"568","false","50","false","200","40","50","false","0","84","true","49","500","0","1","0","1","0","0"
"569","false","50","false","200","40","50","false","0","85","true","30","500","3","14","0","11","0","3"
"570","false","50","false","200","40","50","false","0","85","true","49","500","0","1","0","1","0","0"
"571","false","50","false","200","40","50","false","0","86","true","30","500","13","20","0","7","0","13"
"572","false","50","false","200","40","50","false","0","86","true","49","500","1","1","0","0","0","1"
"574","false","50","false","200","40","50","false","0","87","true","49","500","0","0","0","0","0","0"
"575","false","50","false","200","40","50","false","0","88","true","30","500","14","18","0","4","0","14"
"573","false","50","false","200","40","50","false","0","87","true","30","500","6","6","0","0","0","6"
"577","false","50","false","200","40","50","false","0","89","true","30","500","14","18","0","4","0","14"
"576","false","50","false","200","40","50","false","0","88","true","49","500","1","1","0","0","0","1"
"579","false","50","false","200","40","50","false","0","90","true","30","500","15","19","0","4","0","15"
"399","false","50","false","200","40","50","true","0.95","100","true","30","500","0","0","0","0","0","0"
"578","false","50","false","200","40","50","false","0","89","true","49","500","1","1","0","0","0","1"
"392","false","50","false","200","40","50","true","0.95","96","true","49","500","0","0","0","0","0","0"
"580","false","50","false","200","40","50","false","0","90","true","49","500","1","1","0","0","0","1"
"581","false","50","false","200","40","50","false","0","91","true","30","500","8","20","0","12","0","8"
"582","false","50","false","200","40","50","false","0","91","true","49","500","1","1","0","0","0","1"
"583","false","50","false","200","40","50","false","0","92","true","30","500","0","1","0","1","0","0"
"584","false","50","false","200","40","50","false","0","92","true","49","500","0","0","0","0","0","0"
"585","false","50","false","200","40","50","false","0","93","true","30","500","10","11","0","1","0","10"
"586","false","50","false","200","40","50","false","0","93","true","49","500","1","1","0","0","0","1"
"588","false","50","false","200","40","50","false","0","94","true","49","500","0","0","0","0","0","0"
"587","false","50","false","200","40","50","false","0","94","true","30","500","2","2","0","0","0","2"
"589","false","50","false","200","40","50","false","0","95","true","30","500","11","13","0","2","0","11"
"590","false","50","false","200","40","50","false","0","95","true","49","500","1","1","0","0","0","1"
"591","false","50","false","200","40","50","false","0","96","true","30","500","7","9","0","2","0","7"
"380","false","50","false","200","40","50","true","0.95","90","true","49","500","20","1","19","0","19","1"
"592","false","50","false","200","40","50","false","0","96","true","49","500","0","0","0","0","0","0"
"593","false","50","false","200","40","50","false","0","97","true","30","500","10","16","0","6","0","10"
"594","false","50","false","200","40","50","false","0","97","true","49","500","0","1","0","1","0","0"
"595","false","50","false","200","40","50","false","0","98","true","30","500","13","16","0","3","0","13"
"597","false","50","false","200","40","50","false","0","99","true","30","500","0","5","0","5","0","0"
"596","false","50","false","200","40","50","false","0","98","true","49","500","0","0","0","0","0","0"
"599","false","50","false","200","40","50","false","0","100","true","30","500","10","14","0","4","0","10"
"598","false","50","false","200","40","50","false","0","99","true","49","500","0","0","0","0","0","0"
"600","false","50","false","200","40","50","false","0","100","true","49","500","1","1","0","0","0","1"
"398","false","50","false","200","40","50","true","0.95","99","true","49","500","48","1","47","0","47","1"
"400","false","50","false","200","40","50","true","0.95","100","true","49","500","0","1","0","1","0","0"
"360","false","50","false","200","40","50","true","0.95","80","true","49","462","50","1","49","0","49","1"
"611","false","50","false","200","40","50","false","0.95","6","true","30","500","15","20","0","5","0","15"
"625","false","50","false","200","40","50","false","0.95","13","true","30","500","20","20","0","0","0","20"
"605","false","50","false","200","40","50","false","0.95","3","true","30","500","0","0","0","0","0","0"
"603","false","50","false","200","40","50","false","0.95","2","true","30","500","0","1","0","1","0","0"
"602","false","50","false","200","40","50","false","0.95","1","true","49","500","0","0","0","0","0","0"
"620","false","50","false","200","40","50","false","0.95","10","true","49","500","0","1","0","1","0","0"
"616","false","50","false","200","40","50","false","0.95","8","true","49","500","0","0","0","0","0","0"
"622","false","50","false","200","40","50","false","0.95","11","true","49","500","1","1","0","0","0","1"
"610","false","50","false","200","40","50","false","0.95","5","true","49","500","0","0","0","0","0","0"
"633","false","50","false","200","40","50","false","0.95","17","true","30","500","19","20","0","1","0","19"
"394","false","50","false","200","40","50","true","0.95","97","true","49","500","0","0","0","0","0","0"
"624","false","50","false","200","40","50","false","0.95","12","true","49","500","0","1","0","1","0","0"
"630","false","50","false","200","40","50","false","0.95","15","true","49","500","1","1","0","0","0","1"
"615","false","50","false","200","40","50","false","0.95","8","true","30","500","0","0","0","0","0","0"
"601","false","50","false","200","40","50","false","0.95","1","true","30","500","24","20","7","3","7","17"
"606","false","50","false","200","40","50","false","0.95","3","true","49","500","1","1","0","0","0","1"
"614","false","50","false","200","40","50","false","0.95","7","true","49","500","0","0","0","0","0","0"
"619","false","50","false","200","40","50","false","0.95","10","true","30","500","7","14","0","7","0","7"
"607","false","50","false","200","40","50","false","0.95","4","true","30","500","0","0","0","0","0","0"
"604","false","50","false","200","40","50","false","0.95","2","true","49","500","0","0","0","0","0","0"
"629","false","50","false","200","40","50","false","0.95","15","true","30","500","20","20","0","0","0","20"
"609","false","50","false","200","40","50","false","0.95","5","true","30","500","18","19","0","1","0","18"
"621","false","50","false","200","40","50","false","0.95","11","true","30","500","6","6","0","0","0","6"
"613","false","50","false","200","40","50","false","0.95","7","true","30","500","4","4","0","0","0","4"
"617","false","50","false","200","40","50","false","0.95","9","true","30","500","11","11","0","0","0","11"
